日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2018-12-28,'399986,中证银行,5564.1594,5602.8236,5529.6524,5529.6524,5513.0777,51.0817,0.9266,1148825806,8050161019.26
2018-12-27,'399986,中证银行,5513.0777,5561.7408,5510.0633,5556.6909,5503.8712,9.2065,0.1673,1259733369,8501948143.37
2018-12-26,'399986,中证银行,5503.8712,5538.8402,5491.2826,5513.4499,5521.6727,-17.8015,-0.3224,921830145,6214077037.43
2018-12-25,'399986,中证银行,5521.6727,5546.8272,5440.4476,5486.853,5540.9852,-19.3125,-0.3485,1405204924,9440553045.91
2018-12-24,'399986,中证银行,5540.9852,5551.2708,5494.599,5518.6144,5553.2142,-12.229,-0.2202,973537259,6997781660.35
2018-12-21,'399986,中证银行,5553.2142,5595.936,5507.7762,5595.0892,5612.4652,-59.251,-1.0557,1389322093,9875611256.52
2018-12-20,'399986,中证银行,5612.4652,5718.0323,5568.8974,5703.7008,5716.0268,-103.5616,-1.8118,1512877929,11269721784.9
2018-12-19,'399986,中证银行,5716.0268,5798.7579,5712.601,5791.3495,5778.3014,-62.2746,-1.0777,858181869,7121478780.13
2018-12-18,'399986,中证银行,5778.3014,5841.0316,5765.3444,5801.2168,5837.4893,-59.1879,-1.0139,889409534,6448181890.21
2018-12-17,'399986,中证银行,5837.4893,5842.5727,5801.9559,5814.8697,5817.9612,19.5281,0.3357,926598249,6480708215.55
2018-12-14,'399986,中证银行,5817.9612,5870.5366,5811.7161,5860.8502,5883.952,-65.9908,-1.1215,1052842341,7456959022.55
2018-12-13,'399986,中证银行,5883.952,5912.3935,5832.1312,5850.0097,5843.3298,40.6222,0.6952,1107919616,8461910013.04
2018-12-12,'399986,中证银行,5843.3298,5879.9812,5822.2519,5879.9812,5835.2955,8.0343,0.1377,647540970,4631729146.74
2018-12-11,'399986,中证银行,5835.2955,5853.8593,5821.7522,5837.298,5834.7767,0.5188,0.0089,602201320,4334857307.9
2018-12-10,'399986,中证银行,5834.7767,5868.3585,5820.4704,5847.1925,5888.4427,-53.666,-0.9114,764218267,5533051900.8
2018-12-07,'399986,中证银行,5888.4427,5924.843,5881.2821,5912.7462,5896.3257,-7.883,-0.1337,566654522,4282853134.4
2018-12-06,'399986,中证银行,5896.3257,5928.0423,5877.546,5908.0419,5965.8742,-69.5485,-1.1658,1052553388,7422949526.44
2018-12-05,'399986,中证银行,5965.8742,5992.487,5950.7999,5957.297,6007.746,-41.8718,-0.697,859819772,6211488672.27
2018-12-04,'399986,中证银行,6007.746,6010.1503,5977.4993,5988.9063,5987.6935,20.0525,0.3349,916445122,6855471164.33
2018-12-03,'399986,中证银行,5987.6935,6011.566,5945.4938,5998.674,5881.3012,106.3923,1.809,1694317627,12708386947.4
2018-11-30,'399986,中证银行,5881.3012,5881.7747,5834.6343,5835.2216,5831.7202,49.581,0.8502,857416846,6307136154.34
2018-11-29,'399986,中证银行,5831.7202,5899.3464,5831.7202,5892.8144,5863.2784,-31.5582,-0.5382,830725095,6251400246.84
2018-11-28,'399986,中证银行,5863.2784,5880.7946,5822.9904,5825.5386,5821.673,41.6054,0.7147,785434415,5639188584.3
2018-11-27,'399986,中证银行,5821.673,5875.1228,5809.7872,5860.339,5851.94,-30.267,-0.5172,756691568,5804432050.21
2018-11-26,'399986,中证银行,5851.94,5885.5266,5829.9673,5855.3637,5825.7165,26.2235,0.4501,868055982,5977526492.36
2018-11-23,'399986,中证银行,5825.7165,5912.891,5825.7165,5891.9923,5900.5974,-74.8809,-1.269,1027494187,7411730946.81
2018-11-22,'399986,中证银行,5900.5974,5932.3307,5877.8699,5932.3307,5922.6366,-22.0392,-0.3721,700130767,5207412342.41
2018-11-21,'399986,中证银行,5922.6366,5929.4736,5880.8358,5881.3855,5917.0917,5.5449,0.0937,908191713,6675693061.7
2018-11-20,'399986,中证银行,5917.0917,5988.1983,5906.5157,5976.2496,6005.0683,-87.9766,-1.465,1377842580,9746145223.3
2018-11-19,'399986,中证银行,6005.0683,6012.0972,5931.6887,5945.9519,5923.6103,81.458,1.3751,1733931766,12792336761.7
2018-11-16,'399986,中证银行,5923.6103,5966.2828,5889.4371,5923.2047,5921.5446,2.0657,0.0349,1619580799,11526783280.9
2018-11-15,'399986,中证银行,5921.5446,5924.6189,5867.6439,5873.0026,5871.7195,49.8251,0.8486,1215026370,8430455126.99
2018-11-14,'399986,中证银行,5871.7195,5938.574,5862.3789,5938.574,5940.9805,-69.261,-1.1658,1428841293,9930890945.22
2018-11-13,'399986,中证银行,5940.9805,5968.6458,5858.5027,5858.9406,5920.0782,20.9023,0.3531,1490707265,10632408478.3
2018-11-12,'399986,中证银行,5920.0782,5927.3048,5886.766,5886.766,5900.2001,19.8781,0.3369,1397603051,10424910086.3
2018-11-09,'399986,中证银行,5900.2001,6032.3445,5885.6374,6032.3163,6084.9748,-184.7747,-3.0366,2398151694,18088655159.1
2018-11-08,'399986,中证银行,6084.9748,6127.0215,6066.9479,6100.3553,6045.0865,39.8883,0.6598,1047236100,8281738203.22
2018-11-07,'399986,中证银行,6045.0865,6129.315,6042.1118,6081.6973,6070.5392,-25.4527,-0.4193,1196829217,9243404327.18
2018-11-06,'399986,中证银行,6070.5392,6107.6286,6034.6944,6105.5212,6112.738,-42.1988,-0.6903,1195576569,8682755465.07
2018-11-05,'399986,中证银行,6112.738,6150.2962,6081.2632,6133.5793,6177.5343,-64.7963,-1.0489,1654806324,11871905453.5
2018-11-02,'399986,中证银行,6177.5343,6194.4072,6073.0156,6135.5955,6043.083,134.4513,2.2249,2876007956,22462895780.3
2018-11-01,'399986,中证银行,6043.083,6137.4803,6028.3464,6125.6547,6093.0471,-49.9641,-0.82,1796439765,13840117978.2
2018-10-31,'399986,中证银行,6093.0471,6122.5513,6044.7024,6106.7799,6080.9244,12.1227,0.1994,1676427681,12692874841.5
2018-10-30,'399986,中证银行,6080.9244,6124.9642,6013.1568,6024.7568,5985.794,95.1304,1.5893,1969769178,15257585457.8
2018-10-29,'399986,中证银行,5985.794,6165.8389,5944.041,6140.0203,6102.5392,-116.7452,-1.9131,1783871222,14096972642.2
2018-10-26,'399986,中证银行,6102.5392,6136.5626,6035.2909,6120.4195,6115.8682,-13.329,-0.2179,1669139529,12200632327.1
2018-10-25,'399986,中证银行,6115.8682,6118.7681,5934.9625,5941.6061,6051.6698,64.1984,1.0608,1958409283,14563092496.4
2018-10-24,'399986,中证银行,6051.6698,6185.9541,5944.5245,5944.5528,5933.9206,117.7492,1.9843,2478662647,18185280404.7
2018-10-23,'399986,中证银行,5933.9206,6080.7874,5921.8635,6064.3738,6072.4999,-138.5793,-2.2821,1687012400,12644488696.8
2018-10-22,'399986,中证银行,6072.4999,6136.6525,5937.7882,5938.3245,5911.4237,161.0762,2.7248,2622340337,19566985119.8
2018-10-19,'399986,中证银行,5911.4237,5928.1616,5699.6907,5726.2281,5731.8152,179.6085,3.1335,1970319635,14420096461.8
2018-10-18,'399986,中证银行,5731.8152,5834.3262,5731.8152,5834.3262,5844.286,-112.4708,-1.9245,1188441646,8733506589.1
2018-10-17,'399986,中证银行,5844.286,5877.2044,5759.4526,5856.5544,5801.6254,42.6606,0.7353,1392245710,10393291779.5
2018-10-16,'399986,中证银行,5801.6254,5871.8478,5769.5244,5769.7925,5764.1323,37.4931,0.6505,1141174796,8967627430.5
2018-10-15,'399986,中证银行,5764.1323,5843.442,5749.121,5837.9473,5834.1398,-70.0075,-1.2,1121900450,8096549434.78
2018-10-12,'399986,中证银行,5834.1398,5859.8702,5721.8419,5735.7205,5718.4621,115.6777,2.0229,1559069434,11468045909.2
2018-10-11,'399986,中证银行,5718.4621,5837.5005,5668.2466,5796.8551,5940.909,-222.4469,-3.7443,1983626437,14017417770.4
2018-10-10,'399986,中证银行,5940.909,5977.4383,5889.2416,5913.1977,5909.3173,31.5917,0.5346,1034380164,7733471768.71
2018-10-09,'399986,中证银行,5909.3173,5952.4048,5871.6291,5901.0202,5918.6488,-9.3315,-0.1577,1158398143,8779174237.34
2018-10-08,'399986,中证银行,5918.6488,6017.5189,5899.0556,5996.8922,6136.3227,-217.6739,-3.5473,1864546452,13768503275.2
2018-09-28,'399986,中证银行,6136.3227,6190.4613,6072.1861,6075.1684,6059.0764,77.2463,1.2749,1958193027,14811497049.3
2018-09-27,'399986,中证银行,6059.0764,6073.9489,6010.0415,6056.3687,6058.3414,0.735,0.0121,1283580452,9325750372.26
2018-09-26,'399986,中证银行,6058.3414,6129.39,5988.3231,6007.879,5992.7932,65.5482,1.0938,2041631929,15080307813.1
2018-09-25,'399986,中证银行,5992.7932,6022.426,5968.6083,6002.0142,6072.0392,-79.246,-1.3051,1418550350,10268728161.2
2018-09-21,'399986,中证银行,6072.0392,6072.0392,5826.076,5854.4767,5838.6659,233.3733,3.997,2707384866,18747158469.6
2018-09-20,'399986,中证银行,5838.6659,5871.0085,5819.3863,5829.9328,5814.1959,24.47,0.4209,1174073463,7851126727.53
2018-09-19,'399986,中证银行,5814.1959,5842.876,5772.633,5777.5334,5784.6892,29.5067,0.5101,1327379420,9501336028.62
2018-09-18,'399986,中证银行,5784.6892,5788.7447,5690.962,5690.962,5692.7381,91.9511,1.6152,1028668733,7431078390.95
2018-09-17,'399986,中证银行,5692.7381,5729.9245,5686.5807,5729.9245,5745.6644,-52.9263,-0.9212,636960808,4307246971.33
2018-09-14,'399986,中证银行,5745.6644,5769.5625,5730.9376,5769.5625,5754.2391,-8.5747,-0.149,718377210,4905534053.66
2018-09-13,'399986,中证银行,5754.2391,5756.5175,5689.5117,5741.9945,5680.6124,73.6267,1.2961,1065800886,7426323048.41
2018-09-12,'399986,中证银行,5680.6124,5711.9252,5635.4729,5653.9753,5674.1931,6.4193,0.1131,801539879,5546577109.51
2018-09-11,'399986,中证银行,5674.1931,5749.6368,5652.6743,5718.7619,5718.1653,-43.9722,-0.769,848019439,6118020947.11
2018-09-10,'399986,中证银行,5718.1653,5752.3121,5699.1657,5725.444,5743.4852,-25.3199,-0.4408,806000924,5522861428.94
2018-09-07,'399986,中证银行,5743.4852,5778.4271,5702.8202,5728.7624,5718.4093,25.0759,0.4385,840823899,6325415789.68
2018-09-06,'399986,中证银行,5718.4093,5769.0885,5708.6991,5737.3552,5739.9959,-21.5866,-0.3761,804742607,5643963038.97
2018-09-05,'399986,中证银行,5739.9959,5852.6055,5739.9959,5833.5087,5866.6996,-126.7037,-2.1597,1169221113,8454977538.11
2018-09-04,'399986,中证银行,5866.6996,5889.1182,5773.1774,5801.7201,5799.849,66.8506,1.1526,1173260575,8489321775.52
2018-09-03,'399986,中证银行,5799.849,5827.1751,5769.2291,5796.1462,5808.1135,-8.2645,-0.1423,950773620,6723181761.96
2018-08-31,'399986,中证银行,5808.1135,5852.2173,5755.8698,5755.8698,5758.1185,49.995,0.8683,1509383353,10748389267.7
2018-08-30,'399986,中证银行,5758.1185,5861.198,5758.1185,5830.8325,5829.8903,-71.7718,-1.2311,954602843,7018827092.21
2018-08-29,'399986,中证银行,5829.8903,5850.7293,5805.6923,5831.8671,5839.4796,-9.5893,-0.1642,870907102,6531634474.71
2018-08-28,'399986,中证银行,5839.4796,5886.466,5828.6202,5848.624,5856.8738,-17.3942,-0.297,1032715304,7927891716.75
2018-08-27,'399986,中证银行,5856.8738,5856.8738,5763.5739,5797.6502,5782.0871,74.7867,1.2934,1718467076,12809410267.1
2018-08-24,'399986,中证银行,5782.0871,5859.7125,5636.0443,5649.5961,5665.4698,116.6173,2.0584,1906534423,14351995070.8
2018-08-23,'399986,中证银行,5665.4698,5690.2209,5620.255,5653.9278,5648.2899,17.1799,0.3042,770534094,5631051555.54
2018-08-22,'399986,中证银行,5648.2899,5668.5828,5621.4883,5668.5828,5667.8323,-19.5424,-0.3448,654876388,4765696857.96
2018-08-21,'399986,中证银行,5667.8323,5701.7704,5624.8479,5637.9706,5628.4394,39.3929,0.6999,1066194592,7714972400.12
2018-08-20,'399986,中证银行,5628.4394,5637.9831,5555.0444,5589.6287,5543.8957,84.5437,1.525,1036103462,7365502938.12
2018-08-17,'399986,中证银行,5543.8957,5626.7626,5533.314,5621.3868,5582.1665,-38.2708,-0.6856,864760723,5815871521.84
2018-08-16,'399986,中证银行,5582.1665,5615.215,5499.2156,5520.3634,5567.7836,14.3829,0.2583,1112788515,7327224917.21
2018-08-15,'399986,中证银行,5567.7836,5669.7801,5563.6658,5666.8708,5672.1632,-104.3796,-1.8402,988473689,6700256522.08
2018-08-14,'399986,中证银行,5672.1632,5687.8031,5636.3994,5676.0002,5687.2426,-15.0794,-0.2651,827200667,5536621274.42
2018-08-13,'399986,中证银行,5687.2426,5729.4698,5623.6003,5729.4698,5773.6882,-86.4456,-1.4972,1331036741,9257817449.69
2018-08-10,'399986,中证银行,5773.6882,5815.7105,5741.6487,5810.6179,5810.4566,-36.7684,-0.6328,846181777,5964662541.28
2018-08-09,'399986,中证银行,5810.4566,5824.7223,5700.1523,5700.3419,5727.0802,83.3764,1.4558,1172275437,8513296495.91
2018-08-08,'399986,中证银行,5727.0802,5791.7135,5721.592,5791.7135,5795.5416,-68.4614,-1.1813,959011723,6867944761.69
2018-08-07,'399986,中证银行,5795.5416,5795.5416,5671.9151,5693.2242,5678.8117,116.7299,2.0555,1386074338,10054021467.5
2018-08-06,'399986,中证银行,5678.8117,5761.783,5651.8492,5664.746,5646.7155,32.0962,0.5684,1365333800,8977633421.61
2018-08-03,'399986,中证银行,5646.7155,5714.6467,5636.884,5644.4549,5639.1935,7.522,0.1334,1111946525,7230430596.37
2018-08-02,'399986,中证银行,5639.1935,5765.2287,5600.3809,5735.5117,5752.5901,-113.3966,-1.9712,1516141225,10565954595.5
2018-08-01,'399986,中证银行,5752.5901,5926.0077,5750.5677,5882.9163,5862.3166,-109.7265,-1.8717,1520133901,11050285683.2
2018-07-31,'399986,中证银行,5862.3166,5890.6452,5783.2873,5839.774,5848.5226,13.794,0.2359,1451650570,10306010039.4
2018-07-30,'399986,中证银行,5848.5226,5880.4155,5777.3587,5778.1123,5783.0037,65.5189,1.133,1282786236,9050461439.5
2018-07-27,'399986,中证银行,5783.0037,5818.2301,5742.228,5787.1239,5798.1878,-15.1841,-0.2619,915581144,6576141897.21
2018-07-26,'399986,中证银行,5798.1878,5879.7659,5785.7478,5850.0457,5833.0654,-34.8776,-0.5979,1337397228,9646606578.91
2018-07-25,'399986,中证银行,5833.0654,5857.1482,5800.5236,5851.9046,5823.1644,9.901,0.17,1272574303,9227994562.56
2018-07-24,'399986,中证银行,5823.1644,5890.4438,5797.5735,5797.7085,5797.6876,25.4768,0.4394,2358395034,17458682826.9
2018-07-23,'399986,中证银行,5797.6876,5835.0447,5661.2907,5685.5461,5696.9172,100.7704,1.7689,2750214551,19755418344.1
2018-07-20,'399986,中证银行,5696.9172,5727.1887,5426.6522,5457.8524,5460.1321,236.7851,4.3366,2603384174,17984094584.2
2018-07-19,'399986,中证银行,5460.1321,5510.2578,5443.4365,5491.307,5463.7615,-3.6294,-0.0664,901855184,5855290151.52
2018-07-18,'399986,中证银行,5463.7615,5549.3897,5459.0638,5497.9719,5473.9764,-10.2149,-0.1866,886979670,5735726853.26
2018-07-17,'399986,中证银行,5473.9764,5502.3972,5444.2396,5498.1334,5510.2859,-36.3095,-0.6589,815889340,5268849038.1
2018-07-16,'399986,中证银行,5510.2859,5615.821,5498.017,5592.0525,5625.2426,-114.9567,-2.0436,1137096322,7376753728.4
2018-07-13,'399986,中证银行,5625.2426,5663.695,5615.1695,5663.0285,5670.9078,-45.6652,-0.8053,983515540,6367284178.23
2018-07-12,'399986,中证银行,5670.9078,5702.5279,5563.7397,5568.8517,5612.8822,58.0256,1.0338,1536656059,10420885368.8
2018-07-11,'399986,中证银行,5612.8822,5625.3128,5571.2383,5579.0983,5682.7222,-69.84,-1.229,1157112599,7545464955.42
2018-07-10,'399986,中证银行,5682.7222,5702.9674,5640.0734,5702.9674,5703.5645,-20.8423,-0.3654,1092305753,7243649312.28
2018-07-09,'399986,中证银行,5703.5645,5705.5683,5531.9987,5531.9987,5518.7884,184.7761,3.3481,1612883889,10682859038.4
2018-07-06,'399986,中证银行,5518.7884,5556.5208,5413.4342,5480.1356,5481.6659,37.1225,0.6772,1363943345,8783220892.93
2018-07-05,'399986,中证银行,5481.6659,5497.7292,5411.4343,5441.2634,5454.0674,27.5985,0.506,1456117223,9414479106.74
2018-07-04,'399986,中证银行,5454.0674,5509.5005,5446.3479,5456.7926,5471.2579,-17.1905,-0.3142,1101143043,7100670709.65
2018-07-03,'399986,中证银行,5471.2579,5474.0992,5382.6368,5449.0666,5445.9219,25.336,0.4652,1592617306,10568915431.2
2018-07-02,'399986,中证银行,5445.9219,5622.0275,5428.3779,5622.0275,5632.3271,-186.4052,-3.3096,1469661802,9824649608.76
2018-06-29,'399986,中证银行,5632.3271,5638.5891,5565.0049,5568.6542,5554.6387,77.6884,1.3986,1068161118,7244128793.03
2018-06-28,'399986,中证银行,5554.6387,5611.9666,5525.9413,5552.4841,5593.2997,-38.661,-0.6912,1251915466,8646538440.85
2018-06-27,'399986,中证银行,5593.2997,5676.6334,5554.9264,5649.088,5675.4176,-82.1179,-1.4469,1520406991,10138591388.1
2018-06-26,'399986,中证银行,5675.4176,5747.2223,5604.8971,5747.2223,5772.1927,-96.7751,-1.6766,1528358187,10901696150.9
2018-06-25,'399986,中证银行,5772.1927,5918.0617,5770.9437,5912.3288,5888.7504,-116.5577,-1.9793,1218331716,9183490236.14
2018-06-22,'399986,中证银行,5888.7504,5892.0397,5848.9083,5876.7164,5892.0194,-3.269,-0.0555,967170002,6917993534.33
2018-06-21,'399986,中证银行,5892.0194,5955.7375,5879.1671,5900.9453,5899.7207,-7.7013,-0.1305,1141305658,8342342814.66
2018-06-20,'399986,中证银行,5899.7207,5926.2769,5877.912,5915.3437,5941.588,-41.8673,-0.7046,1154930165,8455405199.48
2018-06-19,'399986,中证银行,5941.588,5987.3567,5874.1092,5955.0594,6005.4317,-63.8437,-1.0631,3309472083,24321071073.5
2018-06-15,'399986,中证银行,6005.4317,6027.3868,5946.6384,5951.8963,5979.6514,25.7803,0.4311,1535004375,11374426238.8
2018-06-14,'399986,中证银行,5979.6514,6007.5647,5945.79,5948.8863,5970.2463,9.4051,0.1575,1119130530,8138059496.75
2018-06-13,'399986,中证银行,5970.2463,5998.6279,5957.341,5990.972,6001.8545,-31.6082,-0.5266,971406370,7232028552.81
2018-06-12,'399986,中证银行,6001.8545,6013.8031,5965.1216,5994.3631,6002.3231,-0.4686,-0.0078,938472373,7403699464.45
2018-06-11,'399986,中证银行,6002.3231,6002.4072,5939.5005,5972.728,5989.4751,12.848,0.2145,1084965995,8247037124.54
2018-06-08,'399986,中证银行,5989.4751,6083.2052,5975.3922,6082.3656,6099.2692,-109.7941,-1.8001,1540478332,11702978524.1
2018-06-07,'399986,中证银行,6099.2692,6132.4165,6074.0183,6091.5823,6075.5743,23.6949,0.39,1317901652,10351981170.0
2018-06-06,'399986,中证银行,6075.5743,6115.9787,6066.4999,6115.9787,6124.8086,-49.2343,-0.8039,990908399,7478532893.55
2018-06-05,'399986,中证银行,6124.8086,6138.7006,6086.8958,6136.6554,6139.6167,-14.8081,-0.2412,1093465636,8337029122.04
2018-06-04,'399986,中证银行,6139.6167,6150.9895,6091.719,6109.2121,6081.0921,58.5246,0.9624,1263475534,9224829945.14
2018-06-01,'399986,中证银行,6081.0921,6118.6092,6055.9889,6075.6457,6083.0434,-1.9513,-0.0321,1106756785,7997496159.49
2018-05-31,'399986,中证银行,6083.0434,6107.9425,6034.4579,6055.8142,6024.7001,58.3433,0.9684,1436329180,10953059711.8
2018-05-30,'399986,中证银行,6024.7001,6097.9798,6024.7001,6090.7475,6150.1055,-125.4054,-2.0391,1243344581,9526318758.26
2018-05-29,'399986,中证银行,6150.1055,6155.9573,6078.9374,6144.6901,6163.323,-13.2175,-0.2145,1614184517,11800257151.6
2018-05-28,'399986,中证银行,6163.323,6186.9863,6140.6767,6180.2292,6185.3184,-21.9954,-0.3556,976602295,8044417903.29
2018-05-25,'399986,中证银行,6185.3184,6211.2884,6158.8111,6189.2733,6202.9019,-17.5835,-0.2835,1120601436,7975793767.77
2018-05-24,'399986,中证银行,6202.9019,6254.9059,6197.2268,6247.8707,6242.4854,-39.5835,-0.6341,1232081666,8942226985.59
2018-05-23,'399986,中证银行,6242.4854,6308.2896,6242.4854,6308.2896,6318.4075,-75.9221,-1.2016,1357047115,10071575033.8
2018-05-22,'399986,中证银行,6318.4075,6365.8188,6290.8985,6365.4117,6371.8972,-53.4897,-0.8395,1319661236,9904666185.89
2018-05-21,'399986,中证银行,6371.8972,6419.2375,6359.1669,6403.4246,6369.0477,2.8495,0.0447,1359450160,10462482429.3
2018-05-18,'399986,中证银行,6369.0477,6370.2734,6270.4477,6285.2522,6288.2419,80.8058,1.285,1144616398,8814062217.53
2018-05-17,'399986,中证银行,6288.2419,6324.1995,6273.5339,6307.7095,6301.4181,-13.1762,-0.2091,871464058,6808669806.34
2018-05-16,'399986,中证银行,6301.4181,6368.0055,6295.8298,6363.3514,6389.7154,-88.2973,-1.3819,1155508715,8770907488.4
2018-05-15,'399986,中证银行,6389.7154,6422.5879,6351.7474,6418.9581,6410.4782,-20.7628,-0.3239,1226088538,9264434533.03
2018-05-14,'399986,中证银行,6410.4782,6448.4841,6379.6042,6383.4151,6359.3459,51.1323,0.804,1600196860,13291099778.8
2018-05-11,'399986,中证银行,6359.3459,6383.657,6317.4496,6339.1162,6331.2136,28.1323,0.4443,1413427462,10899118933.7
2018-05-10,'399986,中证银行,6331.2136,6363.9752,6296.2508,6343.4429,6322.3439,8.8697,0.1403,953139151,7528044875.99
2018-05-09,'399986,中证银行,6322.3439,6330.8057,6293.703,6323.5703,6321.6285,0.7154,0.0113,912348599,6963686276.96
2018-05-08,'399986,中证银行,6321.6285,6355.5848,6233.383,6242.2252,6241.5876,80.0409,1.2824,1805241042,13913129776.8
2018-05-07,'399986,中证银行,6241.5876,6246.1107,6182.1711,6209.7282,6203.4611,38.1265,0.6146,1296995948,10025467707.3
2018-05-04,'399986,中证银行,6203.4611,6255.0904,6196.1427,6242.6385,6250.5775,-47.1164,-0.7538,979139436,7875002322.77
2018-05-03,'399986,中证银行,6250.5775,6277.028,6198.1471,6249.6607,6272.4454,-21.8679,-0.3486,1227016996,9703875149.26
2018-05-02,'399986,中证银行,6272.4454,6340.8095,6249.333,6330.3516,6290.3889,-17.9435,-0.2853,1552922820,12554469738.9
2018-04-27,'399986,中证银行,6290.3889,6291.2942,6208.2511,6271.9614,6256.7072,33.6817,0.5383,1437060742,12469137967.3
2018-04-26,'399986,中证银行,6256.7072,6325.245,6217.4829,6312.337,6287.6387,-30.9315,-0.4919,1271539784,9733095518.41
2018-04-25,'399986,中证银行,6287.6387,6344.4296,6275.5606,6321.6087,6352.8632,-65.2245,-1.0267,1176861474,9147662011.02
2018-04-24,'399986,中证银行,6352.8632,6397.8848,6245.7507,6245.7507,6243.036,109.8272,1.7592,2299913187,17054493515.7
2018-04-23,'399986,中证银行,6243.036,6270.4865,6188.4915,6188.7721,6223.0046,20.0314,0.3219,1244592963,9354485912.54
2018-04-20,'399986,中证银行,6223.0046,6264.8627,6173.4187,6247.9783,6272.573,-49.5684,-0.7902,1480741021,10744920668.0
2018-04-19,'399986,中证银行,6272.573,6317.106,6245.4374,6258.0853,6253.0043,19.5687,0.3129,1307807977,9644170545.32
2018-04-18,'399986,中证银行,6253.0043,6279.941,6198.6561,6273.9274,6185.0855,67.9188,1.0981,1813403732,13790852901.1
2018-04-17,'399986,中证银行,6185.0855,6259.4366,6178.2247,6225.3336,6213.9727,-28.8872,-0.4649,1522274580,11693988978.4
2018-04-16,'399986,中证银行,6213.9727,6373.9204,6201.5146,6373.9204,6394.6891,-180.7164,-2.826,2529148569,18402634961.6
2018-04-13,'399986,中证银行,6394.6891,6497.5919,6388.5179,6477.6583,6441.5065,-46.8174,-0.7268,1257343711,9255750231.52
2018-04-12,'399986,中证银行,6441.5065,6531.4158,6430.5831,6531.4158,6539.1828,-97.6763,-1.4937,1482607818,11093352058.1
2018-04-11,'399986,中证银行,6539.1828,6594.9857,6453.4042,6472.9992,6469.4091,69.7737,1.0785,2589456895,19267405651.1
2018-04-10,'399986,中证银行,6469.4091,6470.8557,6272.3476,6285.4384,6282.0122,187.3969,2.9831,2111087125,15512741413.8
2018-04-09,'399986,中证银行,6282.0122,6310.052,6253.3865,6279.7369,6280.882,1.1302,0.018,1174740418,8768197300.71
2018-04-04,'399986,中证银行,6280.882,6336.5777,6269.6261,6298.6293,6283.9141,-3.0321,-0.0483,1424544982,10781234557.8
2018-04-03,'399986,中证银行,6283.9141,6309.1474,6255.2239,6295.9276,6334.5631,-50.649,-0.7996,1484219234,10461370101.2
2018-04-02,'399986,中证银行,6334.5631,6434.5733,6332.0298,6377.6464,6380.7257,-46.1626,-0.7235,1870551219,13641890665.1
2018-03-30,'399986,中证银行,6380.7257,6445.0516,6373.0242,6432.5412,6433.3114,-52.5857,-0.8174,1657584808,11797653975.8
2018-03-29,'399986,中证银行,6433.3114,6484.8428,6266.7851,6339.9717,6337.7133,95.5981,1.5084,2440246166,18127207950.5
2018-03-28,'399986,中证银行,6337.7133,6428.2799,6287.5377,6293.0883,6341.8265,-4.1132,-0.0649,2166470975,16163771360.8
2018-03-27,'399986,中证银行,6341.8265,6443.8804,6307.4554,6426.8493,6353.9877,-12.1612,-0.1914,2260619497,16486789191.3
2018-03-26,'399986,中证银行,6353.9877,6473.5569,6308.5561,6469.6505,6511.8355,-157.8478,-2.424,2493804217,18438173760.1
2018-03-23,'399986,中证银行,6511.8355,6540.4062,6420.738,6540.4062,6678.5844,-166.7489,-2.4968,3291456328,24851616707.8
2018-03-22,'399986,中证银行,6678.5844,6730.6345,6627.5605,6716.4644,6711.3987,-32.8143,-0.4889,1567153118,12272938421.5
2018-03-21,'399986,中证银行,6711.3987,6772.4499,6692.1829,6731.5886,6705.3769,6.0218,0.0898,1635385330,13230538757.4
2018-03-20,'399986,中证银行,6705.3769,6717.6926,6638.6892,6640.8917,6672.0301,33.3468,0.4998,1309142423,10185936900.4
2018-03-19,'399986,中证银行,6672.0301,6674.7631,6609.8653,6627.7034,6640.2453,31.7848,0.4787,1134729636,9076650023.84
2018-03-16,'399986,中证银行,6640.2453,6715.4218,6637.4361,6704.2624,6708.1879,-67.9426,-1.0128,1475674961,11606038183.3
2018-03-15,'399986,中证银行,6708.1879,6724.3619,6678.2961,6678.6122,6709.7185,-1.5306,-0.0228,1408896588,10707613961.7
2018-03-14,'399986,中证银行,6709.7185,6750.4688,6695.875,6747.4943,6771.9554,-62.2369,-0.919,1511978231,11423621187.6
2018-03-13,'399986,中证银行,6771.9554,6852.5742,6761.6238,6777.6453,6770.6471,1.3083,0.0193,2637181518,18292361707.3
2018-03-12,'399986,中证银行,6770.6471,6838.5622,6768.4473,6831.9459,6800.5229,-29.8758,-0.4393,2495127973,19335947975.4
2018-03-09,'399986,中证银行,6800.5229,6835.8391,6776.379,6813.2894,6791.8902,8.6327,0.1271,1504874232,11867686018.5
2018-03-08,'399986,中证银行,6791.8902,6814.8601,6743.2183,6803.8573,6792.912,-1.0218,-0.015,1627787935,12187535622.6
2018-03-07,'399986,中证银行,6792.912,6881.4182,6788.6933,6800.8192,6756.2342,36.6778,0.5429,2755676489,22701140579.7
2018-03-06,'399986,中证银行,6756.2342,6781.5045,6674.6023,6771.8833,6737.4203,18.8139,0.2792,2943340405,20778600360.3
2018-03-05,'399986,中证银行,6737.4203,6803.152,6704.7071,6746.8362,6752.2419,-14.8216,-0.2195,1567478369,12002684798.2
