日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2018-05-28,'000015,红利指数,2869.7009,2877.1313,2854.3555,2869.1496,2873.9629,-4.262,-0.1483,,15443755,15579505173.0,,
2018-05-25,'000015,红利指数,2873.9629,2878.4001,2857.8556,2872.2111,2873.8336,0.1293,0.0045,,17580425,15281195254.0,,
2018-05-24,'000015,红利指数,2873.8336,2895.4896,2871.4878,2892.4479,2893.8114,-19.9778,-0.6904,,18762726,16661655504.0,,
2018-05-23,'000015,红利指数,2893.8114,2917.6252,2893.6644,2913.4057,2923.8689,-30.0575,-1.028,,23469613,22160768125.0,,
2018-05-22,'000015,红利指数,2923.8689,2936.7256,2910.2107,2936.7256,2934.9282,-11.0593,-0.3768,,18261818,16955175688.0,,
2018-05-21,'000015,红利指数,2934.9282,2948.1119,2929.1072,2934.5399,2923.7254,11.2028,0.3832,,21457105,20506462055.0,,
2018-05-18,'000015,红利指数,2923.7254,2923.9106,2882.1615,2892.6729,2895.0493,28.6761,0.9905,,18694258,17788434249.0,,
2018-05-17,'000015,红利指数,2895.0493,2907.6393,2891.3462,2899.5094,2900.3811,-5.3318,-0.1838,,13413021,13617915611.0,,
2018-05-16,'000015,红利指数,2900.3811,2918.0397,2897.4718,2909.1073,2917.2929,-16.9118,-0.5797,,17703541,18007295900.0,,
2018-05-15,'000015,红利指数,2917.2929,2917.7464,2897.2619,2911.3265,2905.5485,11.7444,0.4042,,17145555,16882798733.0,,
2018-05-14,'000015,红利指数,2905.5485,2915.8458,2896.5286,2901.5173,2894.9482,10.6003,0.3662,,21444491,21953785800.0,,
2018-05-11,'000015,红利指数,2894.9482,2910.4384,2892.2486,2908.0573,2903.2318,-8.2836,-0.2853,,18629528,18234541546.0,,
2018-05-10,'000015,红利指数,2903.2318,2904.6679,2885.1847,2893.0216,2883.7036,19.5282,0.6772,,15456460,15671786139.0,,
2018-05-09,'000015,红利指数,2883.7036,2892.0075,2873.577,2886.2511,2886.1347,-2.4311,-0.0842,,14614783,14983821420.0,,
2018-05-08,'000015,红利指数,2886.1347,2894.2141,2857.6765,2859.5182,2862.5647,23.57,0.8234,,24884295,25154577170.0,,
2018-05-07,'000015,红利指数,2862.5647,2863.5235,2826.9011,2832.3141,2828.8501,33.7146,1.1918,,20224378,21002309517.0,,
2018-05-04,'000015,红利指数,2828.8501,2842.8767,2825.8526,2831.5552,2835.4268,-6.5767,-0.2319,,15224262,15617821815.0,,
2018-05-03,'000015,红利指数,2835.4268,2841.2703,2804.8018,2815.8689,2819.4488,15.978,0.5667,,18973643,18770276433.0,,
2018-05-02,'000015,红利指数,2819.4488,2822.3616,2802.498,2807.9415,2804.4135,15.0353,0.5361,,21784394,22389264595.0,,
2018-04-27,'000015,红利指数,2804.4135,2805.8572,2766.4696,2800.7428,2802.9721,1.4414,0.0514,,21425589,25098010124.0,,
2018-04-26,'000015,红利指数,2802.9721,2838.3379,2790.8079,2838.3379,2837.9373,-34.9652,-1.2321,,18203677,17308782974.0,,
2018-04-25,'000015,红利指数,2837.9373,2851.0666,2832.5391,2842.3278,2855.5046,-17.5673,-0.6152,,16682624,16109509585.0,,
2018-04-24,'000015,红利指数,2855.5046,2872.0046,2803.5105,2803.5105,2800.7007,54.8039,1.9568,,30321029,28925116093.0,,
2018-04-23,'000015,红利指数,2800.7007,2811.7428,2783.3094,2792.1331,2799.3536,1.3471,0.0481,,16993450,15983810231.0,,
2018-04-20,'000015,红利指数,2799.3536,2830.0591,2787.9794,2828.393,2836.2611,-36.9075,-1.3013,,20826089,19531012830.0,,
2018-04-19,'000015,红利指数,2836.2611,2840.4681,2809.5672,2815.1412,2815.7192,20.5419,0.7295,,19694684,19295861519.0,,
2018-04-18,'000015,红利指数,2815.7192,2835.2373,2782.7248,2830.5506,2806.6901,9.0291,0.3217,,25223252,23749315614.0,,
2018-04-17,'000015,红利指数,2806.6901,2845.1368,2804.623,2837.0666,2833.2696,-26.5795,-0.9381,,20250788,18850334551.0,,
2018-04-16,'000015,红利指数,2833.2696,2885.1246,2825.8522,2885.1246,2888.449,-55.1794,-1.9103,,32059995,27513186802.0,,
2018-04-13,'000015,红利指数,2888.449,2920.0002,2885.8609,2914.8409,2903.3208,-14.8718,-0.5122,,16510730,15093316006.0,,
2018-04-12,'000015,红利指数,2903.3208,2929.446,2900.4758,2929.446,2932.9862,-29.6654,-1.0114,,20498088,18819182622.0,,
2018-04-11,'000015,红利指数,2932.9862,2946.5851,2911.2695,2919.792,2913.219,19.7672,0.6785,,33044580,29106060511.0,,
2018-04-10,'000015,红利指数,2913.219,2913.3861,2865.124,2868.7791,2861.2222,51.9968,1.8173,,29005235,27524916782.0,,
2018-04-09,'000015,红利指数,2861.2222,2870.5224,2842.6457,2858.6759,2860.9599,0.2623,0.0092,,18947343,19358271937.0,,
2018-04-04,'000015,红利指数,2860.9599,2888.0204,2858.6296,2872.5563,2864.5668,-3.6069,-0.1259,,19927518,20925886624.0,,
2018-04-03,'000015,红利指数,2864.5668,2875.3493,2851.9871,2865.3977,2895.9609,-31.3941,-1.0841,,21338038,20037799838.0,,
2018-04-02,'000015,红利指数,2895.9609,2932.8803,2893.6948,2915.3301,2919.0107,-23.0498,-0.7896,,25051002,22972133657.0,,
2018-03-30,'000015,红利指数,2919.0107,2928.6255,2906.16,2921.9476,2919.4112,-0.4005,-0.0137,,23412450,22249991640.0,,
2018-03-29,'000015,红利指数,2919.4112,2933.7424,2855.0399,2880.3044,2876.4847,42.9265,1.4923,,34157970,32484750482.0,,
2018-03-28,'000015,红利指数,2876.4847,2914.9878,2871.0231,2885.0264,2912.9674,-36.4827,-1.2524,,28499849,27000475060.0,,
2018-03-27,'000015,红利指数,2912.9674,2937.4062,2894.6778,2930.3911,2903.3126,9.6548,0.3325,,30593811,28901507810.0,,
2018-03-26,'000015,红利指数,2903.3126,2909.7904,2870.3587,2908.2905,2937.0887,-33.7761,-1.15,,33362011,32202275245.0,,
2018-03-23,'000015,红利指数,2937.0887,2945.8174,2894.3194,2936.5785,3008.6895,-71.6008,-2.3798,,45807404,41801336812.0,,
2018-03-22,'000015,红利指数,3008.6895,3034.0634,2990.8901,3027.5712,3028.3944,-19.7049,-0.6507,,22630383,22860213599.0,,
2018-03-21,'000015,红利指数,3028.3944,3052.9476,3015.7649,3040.01,3033.1864,-4.792,-0.158,,23153383,22462545280.0,,
2018-03-20,'000015,红利指数,3033.1864,3038.0798,3005.5395,3010.0919,3027.6947,5.4917,0.1814,,19707314,18243115784.0,,
2018-03-19,'000015,红利指数,3027.6947,3037.9649,3015.6803,3037.4202,3041.4768,-13.7821,-0.4531,,18213155,19813601831.0,,
2018-03-16,'000015,红利指数,3041.4768,3073.2418,3040.2824,3064.828,3065.3397,-23.8629,-0.7785,,20137330,20519470336.0,,
2018-03-15,'000015,红利指数,3065.3397,3075.1879,3052.499,3057.0595,3066.8102,-1.4705,-0.0479,,17725517,17771791542.0,,
2018-03-14,'000015,红利指数,3066.8102,3074.2723,3055.709,3067.3778,3076.2647,-9.4545,-0.3073,,20852826,20594683028.0,,
2018-03-13,'000015,红利指数,3076.2647,3099.1767,3072.5765,3087.2826,3088.1311,-11.8664,-0.3843,,32065780,27666654400.0,,
2018-03-12,'000015,红利指数,3088.1311,3101.667,3082.6274,3094.6685,3085.1366,2.9945,0.0971,,33725718,32905153144.0,,
2018-03-09,'000015,红利指数,3085.1366,3087.2803,3070.6945,3083.891,3078.4536,6.683,0.2171,,21683419,21841144111.0,,
2018-03-08,'000015,红利指数,3078.4536,3084.917,3061.5012,3063.43,3065.6997,12.7539,0.416,,24237934,23697062390.0,,
2018-03-07,'000015,红利指数,3065.6997,3097.9297,3060.2337,3075.7109,3072.8168,-7.1171,-0.2316,,32783567,31348073809.0,,
2018-03-06,'000015,红利指数,3072.8168,3074.4631,3031.5438,3056.2838,3047.2626,25.5542,0.8386,,37463660,32257311024.0,,
2018-03-05,'000015,红利指数,3047.2626,3063.5455,3027.8754,3046.5583,3044.7582,2.5044,0.0823,,21878959,21231812257.0,,
2018-03-02,'000015,红利指数,3044.7582,3053.6866,3016.7358,3027.2983,3050.0732,-5.315,-0.1743,,22685491,22143708050.0,,
2018-03-01,'000015,红利指数,3050.0732,3064.4894,3021.2603,3027.0238,3049.2484,0.8248,0.027,,23370273,22814812168.0,,
2018-02-28,'000015,红利指数,3049.2484,3067.5687,3029.4851,3052.458,3078.9674,-29.719,-0.9652,,25841968,25287930778.0,,
2018-02-27,'000015,红利指数,3078.9674,3123.3246,3069.2716,3123.2604,3123.345,-44.3776,-1.4208,,34842710,33653176315.0,,
2018-02-26,'000015,红利指数,3123.345,3130.3044,3079.4996,3111.5435,3096.0376,27.3074,0.882,,35382826,33990377349.0,,
2018-02-23,'000015,红利指数,3096.0376,3105.1238,3070.3988,3087.9179,3084.183,11.8546,0.3844,,27304756,26389975679.0,,
2018-02-22,'000015,红利指数,3084.183,3085.1993,3049.8626,3057.7482,3018.6628,65.5202,2.1705,,30335665,28901330528.0,,
2018-02-14,'000015,红利指数,3018.6628,3027.1553,2993.0853,3016.7122,3015.5912,3.0716,0.1019,,20032853,19134593325.0,,
2018-02-13,'000015,红利指数,3015.5912,3042.7584,2996.5317,2996.5317,2975.9545,39.6367,1.3319,,38121918,34943083134.0,,
2018-02-12,'000015,红利指数,2975.9545,2991.6623,2948.9344,2965.06,2973.3864,2.5681,0.0864,,36884721,34400872809.0,,
2018-02-09,'000015,红利指数,2973.3864,3021.6756,2897.9873,3007.1748,3091.0011,-117.6147,-3.8051,,72073330,65863001028.0,,
2018-02-08,'000015,红利指数,3091.0011,3140.1262,3050.5129,3119.4815,3149.0692,-58.0681,-1.844,,60359413,56699826870.0,,
2018-02-07,'000015,红利指数,3149.0692,3270.8447,3135.2202,3249.8663,3217.0436,-67.9744,-2.1129,,78410074,78989500437.0,,
2018-02-06,'000015,红利指数,3217.0436,3256.4993,3196.2829,3233.3548,3293.4643,-76.4207,-2.3204,,78529831,79509600953.0,,
2018-02-05,'000015,红利指数,3293.4643,3293.4643,3206.811,3211.4763,3241.9933,51.471,1.5876,,57756506,58719503666.0,,
2018-02-02,'000015,红利指数,3241.9933,3243.525,3166.1912,3189.0358,3211.9734,30.0199,0.9346,,39803425,41638452058.0,,
2018-02-01,'000015,红利指数,3211.9734,3237.0792,3185.8067,3217.8052,3217.7234,-5.75,-0.1787,,55381071,55045914762.0,,
2018-01-31,'000015,红利指数,3217.7234,3225.6904,3190.7529,3205.1543,3222.9832,-5.2598,-0.1632,,42990461,43113069849.0,,
2018-01-30,'000015,红利指数,3222.9832,3260.7046,3218.8389,3248.1942,3257.9659,-34.9827,-1.0738,,40943838,40120439010.0,,
2018-01-29,'000015,红利指数,3257.9659,3317.8315,3241.9278,3288.2289,3279.4106,-21.4447,-0.6539,,56808741,57352717274.0,,
2018-01-26,'000015,红利指数,3279.4106,3294.8385,3241.5728,3244.1977,3251.3959,28.0147,0.8616,,67203975,60530131490.0,,
2018-01-25,'000015,红利指数,3251.3959,3267.3121,3227.4689,3261.8624,3265.1352,-13.7393,-0.4208,,54440374,53991858034.0,,
2018-01-24,'000015,红利指数,3265.1352,3280.9939,3240.8081,3264.7123,3257.1736,7.9616,0.2444,,73153989,69339483711.0,,
2018-01-23,'000015,红利指数,3257.1736,3258.2209,3203.8747,3203.8747,3201.8923,55.2813,1.7265,,79964866,70937448709.0,,
2018-01-22,'000015,红利指数,3201.8923,3209.2253,3175.3643,3176.488,3181.0265,20.8658,0.6559,,60445984,58157380932.0,,
2018-01-19,'000015,红利指数,3181.0265,3202.3851,3167.9665,3177.1186,3168.7559,12.2706,0.3872,,69596666,68230776608.0,,
2018-01-18,'000015,红利指数,3168.7559,3170.5475,3142.3313,3146.3321,3140.634,28.1219,0.8954,,67336838,64492298380.0,,
2018-01-17,'000015,红利指数,3140.634,3172.7252,3123.4871,3138.4349,3137.0379,3.5961,0.1146,,66610186,65417848961.0,,
2018-01-16,'000015,红利指数,3137.0379,3138.3454,3101.4308,3102.4813,3109.7132,27.3247,0.8787,,50532091,51534462302.0,,
2018-01-15,'000015,红利指数,3109.7132,3138.6134,3103.2924,3120.0097,3117.0636,-7.3504,-0.2358,,49456547,48964282816.0,,
2018-01-12,'000015,红利指数,3117.0636,3126.3838,3105.8166,3107.4562,3108.1654,8.8982,0.2863,,28392660,29437242100.0,,
2018-01-11,'000015,红利指数,3108.1654,3121.252,3091.5135,3112.5916,3115.5187,-7.3533,-0.236,,30583052,32297604669.0,,
2018-01-10,'000015,红利指数,3115.5187,3119.6529,3098.2577,3103.223,3100.4489,15.0698,0.4861,,45259990,44564088740.0,,
2018-01-09,'000015,红利指数,3100.4489,3110.4237,3095.4668,3102.3763,3107.4183,-6.9694,-0.2243,,28267964,30318116286.0,,
2018-01-08,'000015,红利指数,3107.4183,3123.9393,3083.2777,3083.7008,3077.6809,29.7374,0.9662,,36520229,41368084634.0,,
2018-01-05,'000015,红利指数,3077.6809,3092.5348,3050.1584,3056.4024,3053.5326,24.1483,0.7908,,36245912,37646007664.0,,
2018-01-04,'000015,红利指数,3053.5326,3063.6505,3044.3812,3052.2852,3048.5888,4.9438,0.1622,,32629556,32761961040.0,,
2018-01-03,'000015,红利指数,3048.5888,3067.3541,3032.5853,3034.392,3039.24,9.3488,0.3076,,31351000,34227229466.0,,
2018-01-02,'000015,红利指数,3039.24,3041.3838,3002.421,3002.421,2993.9919,45.2481,1.5113,,44037093,40748962669.0,,
2017-12-29,'000015,红利指数,2993.9919,2995.9074,2978.7994,2979.7226,2977.9508,16.0411,0.5387,,20017458,19328805202.0,,
2017-12-28,'000015,红利指数,2977.9508,2985.496,2956.3197,2961.4523,2965.4257,12.5251,0.4224,,22454689,22330129298.0,,
2017-12-27,'000015,红利指数,2965.4257,2990.9552,2958.4798,2978.6282,2982.8757,-17.45,-0.585,,22946796,22912576357.0,,
2017-12-26,'000015,红利指数,2982.8757,2983.3941,2961.2027,2963.3617,2964.5183,18.3574,0.6192,,20149079,20738534347.0,,
2017-12-25,'000015,红利指数,2964.5183,2989.7502,2953.9515,2964.657,2964.0571,0.4612,0.0156,,21472124,22857143785.0,,
2017-12-22,'000015,红利指数,2964.0571,2972.3979,2961.6085,2963.4619,2964.2978,-0.2407,-0.0081,,13807423,14788657610.0,,
2017-12-21,'000015,红利指数,2964.2978,2974.6592,2936.3391,2946.2891,2952.4621,11.8357,0.4009,,18029607,20095910798.0,,
2017-12-20,'000015,红利指数,2952.4621,2963.4823,2941.9654,2955.1832,2956.966,-4.5039,-0.1523,,19477104,20226941019.0,,
2017-12-19,'000015,红利指数,2956.966,2957.3823,2930.5745,2932.1248,2933.0788,23.8872,0.8144,,16890327,18063715941.0,,
2017-12-18,'000015,红利指数,2933.0788,2938.7997,2919.5985,2926.133,2925.4841,7.5947,0.2596,,15071587,16043761662.0,,
2017-12-15,'000015,红利指数,2925.4841,2947.4993,2920.2701,2947.4993,2950.8851,-25.401,-0.8608,,18390742,19395068162.0,,
2017-12-14,'000015,红利指数,2950.8851,2967.5674,2944.3061,2963.0788,2962.7956,-11.9105,-0.402,,16382204,16684267352.0,,
2017-12-13,'000015,红利指数,2962.7956,2964.6169,2936.4436,2940.1238,2942.5915,20.2041,0.6866,,16257268,17775879729.0,,
2017-12-12,'000015,红利指数,2942.5915,2975.1261,2941.7802,2975.1261,2978.4093,-35.8178,-1.2026,,16427795,17488483037.0,,
2017-12-11,'000015,红利指数,2978.4093,2978.4093,2946.8785,2954.3102,2954.4942,23.9151,0.8094,,20328687,22351202450.0,,
2017-12-08,'000015,红利指数,2954.4942,2963.8461,2936.1004,2950.0864,2959.4544,-4.9602,-0.1676,,19874282,21177945672.0,,
2017-12-07,'000015,红利指数,2959.4544,2983.3555,2943.1795,2977.3951,2986.6609,-27.2065,-0.9109,,21466573,22272789614.0,,
2017-12-06,'000015,红利指数,2986.6609,3002.6941,2955.5889,3002.6941,3012.6052,-25.9443,-0.8612,,25603836,25891020174.0,,
2017-12-05,'000015,红利指数,3012.6052,3021.9881,2976.5451,2977.889,2982.681,29.9242,1.0033,,47698702,47634017550.0,,
2017-12-04,'000015,红利指数,2982.681,2987.302,2966.0821,2977.4112,2979.6172,3.0638,0.1028,,19969494,22100642685.0,,
2017-12-01,'000015,红利指数,2979.6172,2988.4154,2965.2267,2983.0609,2986.0507,-6.4335,-0.2155,,24442353,25558429984.0,,
2017-11-30,'000015,红利指数,2986.0507,3005.8199,2972.1355,2996.9155,3002.7977,-16.747,-0.5577,,25232173,27014677241.0,,
2017-11-29,'000015,红利指数,3002.7977,3018.4677,2976.7372,3006.3988,3004.4155,-1.6178,-0.0538,,28492744,32130391025.0,,
2017-11-28,'000015,红利指数,3004.4155,3008.0985,2979.6442,2999.575,3013.7594,-9.3439,-0.31,,23353790,23821928712.0,,
2017-11-27,'000015,红利指数,3013.7594,3025.6824,2989.7434,3023.1468,3032.3682,-18.6088,-0.6137,,37764025,38054443275.0,,
2017-11-24,'000015,红利指数,3032.3682,3046.4213,3004.8672,3032.8554,3043.4743,-11.1061,-0.3649,,32478960,34921450811.0,,
2017-11-23,'000015,红利指数,3043.4743,3117.2209,3025.9453,3111.2935,3113.4085,-69.9342,-2.2462,,50699610,50512252712.0,,
2017-11-22,'000015,红利指数,3113.4085,3128.4141,3090.3791,3105.2225,3092.9792,20.4293,0.6605,,56257095,55751903898.0,,
2017-11-21,'000015,红利指数,3092.9792,3107.8743,3059.0751,3062.6813,3069.2339,23.7453,0.7737,,47686546,50549988816.0,,
2017-11-20,'000015,红利指数,3069.2339,3070.1569,3019.8958,3036.9636,3052.4488,16.7851,0.5499,,35690067,37368025626.0,,
2017-11-17,'000015,红利指数,3052.4488,3053.0712,3007.0343,3008.8615,3010.1135,42.3353,1.4064,,53609423,54171702320.0,,
2017-11-16,'000015,红利指数,3010.1135,3015.5725,2997.2139,3006.9563,3011.1069,-0.9934,-0.033,,24477450,27472865550.0,,
2017-11-15,'000015,红利指数,3011.1069,3028.366,3002.9499,3025.7647,3035.278,-24.1711,-0.7963,,25461211,27120740315.0,,
2017-11-14,'000015,红利指数,3035.278,3052.7613,3022.4708,3046.9211,3046.6657,-11.3877,-0.3738,,29074554,32193374966.0,,
2017-11-13,'000015,红利指数,3046.6657,3056.5429,3024.0669,3024.0669,3018.9501,27.7156,0.9181,,42437482,41492870044.0,,
2017-11-10,'000015,红利指数,3018.9501,3027.8326,3003.5312,3003.8298,3007.7123,11.2378,0.3736,,32524845,33843388024.0,,
2017-11-09,'000015,红利指数,3007.7123,3009.2481,2988.5294,2989.4554,2991.8074,15.9049,0.5316,,23122065,23663042110.0,,
2017-11-08,'000015,红利指数,2991.8074,3010.1458,2980.7708,2983.3395,2984.0882,7.7192,0.2587,,30333781,30546714266.0,,
2017-11-07,'000015,红利指数,2984.0882,2994.5184,2964.0962,2964.0962,2963.6503,20.4379,0.6896,,34136292,34378693302.0,,
2017-11-06,'000015,红利指数,2963.6503,2964.6935,2937.2859,2949.7069,2956.1873,7.463,0.2525,,24169342,25584161038.0,,
2017-11-03,'000015,红利指数,2956.1873,2960.7043,2931.2459,2958.1084,2962.9242,-6.7369,-0.2274,,29983512,27933045613.0,,
2017-11-02,'000015,红利指数,2962.9242,2964.4285,2942.4564,2963.3005,2966.6721,-3.7479,-0.1263,,26673148,24969216397.0,,
2017-11-01,'000015,红利指数,2966.6721,2994.7486,2960.4531,2988.484,2987.8456,-21.1735,-0.7087,,35391055,36006951023.0,,
2017-10-31,'000015,红利指数,2987.8456,2992.2311,2974.2448,2991.9644,3002.8939,-15.0483,-0.5011,,24720324,24383797285.0,,
2017-10-30,'000015,红利指数,3002.8939,3015.4003,2971.8145,3008.4214,3006.4566,-3.5627,-0.1185,,32857488,31826267694.0,,
2017-10-27,'000015,红利指数,3006.4566,3008.5503,2991.7579,2992.6299,2991.84,14.6166,0.4885,,31608794,30084137376.0,,
2017-10-26,'000015,红利指数,2991.84,3011.6206,2986.4385,2993.2684,2999.3595,-7.5195,-0.2507,,32770583,31576649850.0,,
2017-10-25,'000015,红利指数,2999.3595,3003.2185,2990.2013,2994.0007,2996.3516,3.0079,0.1004,,17297579,16544322349.0,,
2017-10-24,'000015,红利指数,2996.3516,2997.112,2967.8496,2970.3569,2973.3177,23.0339,0.7747,,21179168,21040928376.0,,
2017-10-23,'000015,红利指数,2973.3177,2983.226,2972.098,2981.6821,2979.2333,-5.9156,-0.1986,,17946428,17851031265.0,,
2017-10-20,'000015,红利指数,2979.2333,2984.1891,2969.4538,2975.8558,2981.6023,-2.369,-0.0795,,13935259,14450258584.0,,
2017-10-19,'000015,红利指数,2981.6023,2981.9013,2967.229,2975.0595,2976.4239,5.1784,0.174,,23218843,22791408497.0,,
2017-10-18,'000015,红利指数,2976.4239,2978.1529,2946.8826,2947.241,2944.1822,32.2417,1.0951,,24230069,23173294364.0,,
2017-10-17,'000015,红利指数,2944.1822,2953.309,2939.0972,2948.1173,2950.3813,-6.1991,-0.2101,,14437902,14702567200.0,,
2017-10-16,'000015,红利指数,2950.3813,2959.1775,2946.0257,2953.4607,2952.0585,-1.6772,-0.0568,,20107303,20533252589.0,,
2017-10-13,'000015,红利指数,2952.0585,2962.5533,2952.0585,2956.5525,2956.6226,-4.5641,-0.1544,,17189562,17379638928.0,,
2017-10-12,'000015,红利指数,2956.6226,2963.1258,2945.4777,2951.1445,2951.9532,4.6694,0.1582,,17936863,18081625032.0,,
2017-10-11,'000015,红利指数,2951.9532,2958.818,2939.5805,2939.8217,2942.7794,9.1738,0.3117,,20810970,21653678480.0,,
2017-10-10,'000015,红利指数,2942.7794,2960.5039,2918.0095,2947.7588,2947.1563,-4.3769,-0.1485,,23995129,27678174050.0,,
2017-10-09,'000015,红利指数,2947.1563,2977.2043,2940.6847,2969.7974,2919.6702,27.4861,0.9414,,34385050,31262540970.0,,
2017-09-29,'000015,红利指数,2919.6702,2929.1422,2916.2825,2917.752,2916.9937,2.6765,0.0918,,15597086,16278952445.0,,
2017-09-28,'000015,红利指数,2916.9937,2920.701,2909.2227,2920.1295,2921.585,-4.5913,-0.1572,,17636939,16945003096.0,,
2017-09-27,'000015,红利指数,2921.585,2926.8835,2917.8037,2917.9781,2919.6189,1.9661,0.0673,,15842068,15489740744.0,,
2017-09-26,'000015,红利指数,2919.6189,2926.1348,2911.2948,2918.7951,2924.7073,-5.0884,-0.174,,15306258,14535028124.0,,
2017-09-25,'000015,红利指数,2924.7073,2926.8325,2909.3126,2917.1201,2924.9499,-0.2426,-0.0083,,25459692,24145100105.0,,
2017-09-22,'000015,红利指数,2924.9499,2926.0522,2906.8078,2910.1452,2916.08,8.8699,0.3042,,20654247,19674959479.0,,
2017-09-21,'000015,红利指数,2916.08,2927.4754,2905.1478,2908.102,2906.5718,9.5082,0.3271,,20401200,19758601237.0,,
2017-09-20,'000015,红利指数,2906.5718,2916.5596,2892.7333,2896.6648,2901.4198,5.152,0.1776,,19488619,19968806003.0,,
2017-09-19,'000015,红利指数,2901.4198,2910.3886,2891.0923,2901.9351,2899.1174,2.3024,0.0794,,23563514,21406334933.0,,
2017-09-18,'000015,红利指数,2899.1174,2911.6027,2891.6503,2891.6503,2891.7243,7.3931,0.2557,,22117625,22485439121.0,,
2017-09-15,'000015,红利指数,2891.7243,2898.8434,2882.5043,2898.5255,2902.9791,-11.2548,-0.3877,,27163851,25464069018.0,,
2017-09-14,'000015,红利指数,2902.9791,2922.3391,2894.2661,2917.6424,2915.4114,-12.4323,-0.4264,,23102044,22769728097.0,,
2017-09-13,'000015,红利指数,2915.4114,2922.6571,2905.7178,2918.4588,2920.5994,-5.188,-0.1776,,17011717,17254856782.0,,
2017-09-12,'000015,红利指数,2920.5994,2924.0152,2906.3722,2912.2065,2907.6914,12.908,0.4439,,21689694,22176348164.0,,
2017-09-11,'000015,红利指数,2907.6914,2925.2942,2905.3384,2911.371,2905.6054,2.086,0.0718,,22979291,21557271560.0,,
2017-09-08,'000015,红利指数,2905.6054,2917.9385,2899.1974,2906.5675,2905.3797,0.2257,0.0078,,18381000,17748497193.0,,
2017-09-07,'000015,红利指数,2905.3797,2919.3713,2903.3265,2914.6656,2913.6741,-8.2944,-0.2847,,21433134,21211269291.0,,
2017-09-06,'000015,红利指数,2913.6741,2918.4861,2901.9617,2912.3211,2918.9387,-5.2646,-0.1804,,22359396,21235835539.0,,
2017-09-05,'000015,红利指数,2918.9387,2924.207,2907.3454,2911.4778,2913.5622,5.3765,0.1845,,27370489,24218191440.0,,
2017-09-04,'000015,红利指数,2913.5622,2915.1106,2899.3989,2912.2859,2906.2502,7.312,0.2516,,35639611,29576015220.0,,
2017-09-01,'000015,红利指数,2906.2502,2925.1847,2902.2069,2914.9068,2904.414,1.8362,0.0632,,33813585,29626369344.0,,
2017-08-31,'000015,红利指数,2904.414,2922.1252,2889.4647,2921.6976,2921.597,-17.183,-0.5881,,30896742,27657361417.0,,
2017-08-30,'000015,红利指数,2921.597,2945.9082,2915.2411,2933.0257,2931.2329,-9.6359,-0.3287,,27882503,26529896783.0,,
2017-08-29,'000015,红利指数,2931.2329,2937.7801,2921.776,2929.7363,2930.5099,0.723,0.0247,,21874275,20062839941.0,,
2017-08-28,'000015,红利指数,2930.5099,2950.1669,2917.2719,2923.8796,2920.1436,10.3663,0.355,,39036662,36371272681.0,,
2017-08-25,'000015,红利指数,2920.1436,2920.5621,2872.7577,2872.9229,2873.9529,46.1907,1.6072,,37436696,31690198429.0,,
2017-08-24,'000015,红利指数,2873.9529,2889.9987,2869.0889,2878.6183,2875.5912,-1.6383,-0.057,,19726639,17727847783.0,,
2017-08-23,'000015,红利指数,2875.5912,2885.0329,2868.3633,2869.9252,2872.0645,3.5267,0.1228,,21023458,19081756923.0,,
2017-08-22,'000015,红利指数,2872.0645,2872.7298,2859.155,2867.2501,2865.646,6.4185,0.224,,16353197,16668971216.0,,
2017-08-21,'000015,红利指数,2865.646,2867.8208,2853.1318,2857.5704,2856.802,8.844,0.3096,,16246202,14734505684.0,,
2017-08-18,'000015,红利指数,2856.802,2863.4749,2834.629,2839.4458,2851.7443,5.0577,0.1774,,15535000,14926416387.0,,
2017-08-17,'000015,红利指数,2851.7443,2852.2953,2838.1892,2838.4716,2836.9165,14.8278,0.5227,,16281422,15536605333.0,,
2017-08-16,'000015,红利指数,2836.9165,2846.4752,2829.3817,2845.877,2847.9645,-11.048,-0.3879,,16938247,14770661618.0,,
2017-08-15,'000015,红利指数,2847.9645,2861.0176,2829.1775,2829.2698,2826.9818,20.9827,0.7422,,25662924,21290729589.0,,
2017-08-14,'000015,红利指数,2826.9818,2835.1094,2816.4151,2817.4899,2820.9997,5.9821,0.2121,,22003781,20558070199.0,,
2017-08-11,'000015,红利指数,2820.9997,2847.4039,2810.2014,2840.1411,2863.6518,-42.6521,-1.4894,,32254600,28175559444.0,,
2017-08-10,'000015,红利指数,2863.6518,2876.6571,2838.6445,2866.4859,2869.2453,-5.5935,-0.1949,,22236488,21207328824.0,,
2017-08-09,'000015,红利指数,2869.2453,2878.0499,2863.3839,2873.7263,2876.8665,-7.6212,-0.2649,,21850138,20857647477.0,,
2017-08-08,'000015,红利指数,2876.8665,2886.4239,2868.6125,2883.8643,2886.4622,-9.5957,-0.3324,,21765211,19405979241.0,,
2017-08-07,'000015,红利指数,2886.4622,2890.7005,2858.6139,2873.8151,2879.0246,7.4376,0.2583,,23825615,21495274199.0,,
2017-08-04,'000015,红利指数,2879.0246,2896.6073,2877.7142,2885.1295,2887.2255,-8.2009,-0.284,,24561080,23134573712.0,,
2017-08-03,'000015,红利指数,2887.2255,2919.9854,2878.8516,2907.3544,2911.9254,-24.6999,-0.8482,,27542652,25810168891.0,,
