日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2017-09-11,'399005,中小板指,7537.528,7537.528,7463.269,7476.4425,7448.771,88.757,1.1916,2616181490,49859314927.8
2017-09-08,'399005,中小板指,7448.771,7479.4391,7405.2455,7437.1059,7441.9601,6.8109,0.0915,2171460689,42745314958.3
2017-09-07,'399005,中小板指,7441.9601,7511.4847,7434.5439,7502.1303,7486.2661,-44.306,-0.5918,2756310185,49245523741.7
2017-09-06,'399005,中小板指,7486.2661,7517.0196,7441.0353,7456.2663,7481.0198,5.2463,0.0701,2953130676,54237970801.7
2017-09-05,'399005,中小板指,7481.0198,7481.368,7418.4231,7433.8922,7438.8545,42.1653,0.5668,2493947369,46155970476.3
2017-09-04,'399005,中小板指,7438.8545,7451.2191,7365.0049,7380.1929,7383.457,55.3975,0.7503,2641879450,48486940062.7
2017-09-01,'399005,中小板指,7383.457,7392.9004,7318.5561,7327.8669,7326.7603,56.6967,0.7738,2536775351,46532827111.8
2017-08-31,'399005,中小板指,7326.7603,7329.2054,7287.2644,7313.7884,7305.333,21.4273,0.2933,2240539232,39032357204.8
2017-08-30,'399005,中小板指,7305.333,7321.6559,7279.6817,7279.6817,7274.9897,30.3433,0.4171,2335070162,39987897224.5
2017-08-29,'399005,中小板指,7274.9897,7308.7108,7260.1761,7292.0145,7299.12,-24.1303,-0.3306,2459063176,44222289618.5
2017-08-28,'399005,中小板指,7299.12,7362.9928,7210.6919,7210.6919,7196.6273,102.4927,1.4242,3242540890,61839905867.9
2017-08-25,'399005,中小板指,7196.6273,7204.6447,7124.3831,7124.3831,7125.7815,70.8458,0.9942,1880440588,34863593211.7
2017-08-24,'399005,中小板指,7125.7815,7189.4516,7118.6781,7180.3167,7179.604,-53.8225,-0.7497,1795041319,31160074441.9
2017-08-23,'399005,中小板指,7179.604,7216.3869,7164.3959,7196.4069,7197.2966,-17.6926,-0.2458,1861721665,32014368480.1
2017-08-22,'399005,中小板指,7197.2966,7224.6197,7180.7284,7216.3434,7213.4662,-16.1696,-0.2242,2163553262,40463000758.1
2017-08-21,'399005,中小板指,7213.4662,7216.7564,7173.139,7173.3901,7163.4759,49.9903,0.6978,2095481605,38219184128.9
2017-08-18,'399005,中小板指,7163.4759,7184.91,7133.9164,7150.459,7197.9056,-34.4297,-0.4783,1788130944,33968011104.3
2017-08-17,'399005,中小板指,7197.9056,7217.5193,7159.3027,7165.4698,7174.2674,23.6382,0.3295,2061999063,40593638201.7
2017-08-16,'399005,中小板指,7174.2674,7199.2965,7084.6074,7114.8691,7129.6486,44.6188,0.6258,2178242795,40096504442.5
2017-08-15,'399005,中小板指,7129.6486,7131.7074,7085.7876,7090.8406,7079.9219,49.7267,0.7024,2023583175,38145120067.2
2017-08-14,'399005,中小板指,7079.9219,7082.5828,6905.8094,6905.8094,6892.3176,187.6043,2.7219,2126878244,40517997894.9
2017-08-11,'399005,中小板指,6892.3176,6997.5048,6886.0056,6957.0318,6994.7642,-102.4466,-1.4646,2063916516,33379706610.9
2017-08-10,'399005,中小板指,6994.7642,7056.3323,6963.3482,6995.4429,7000.9505,-6.1863,-0.0884,1977365901,33759031866.1
2017-08-09,'399005,中小板指,7000.9505,7010.6768,6948.9735,6965.9608,6975.6146,25.3359,0.3632,1800614041,28302247571.0
2017-08-08,'399005,中小板指,6975.6146,6991.3132,6946.3558,6955.3951,6960.8411,14.7735,0.2122,2258401366,35029343687.7
2017-08-07,'399005,中小板指,6960.8411,6961.8697,6903.929,6904.3736,6913.4471,47.394,0.6855,1772542910,28546358981.4
2017-08-04,'399005,中小板指,6913.4471,6992.0408,6913.4471,6979.8313,6989.8623,-76.4152,-1.0932,2655302849,41473021440.2
2017-08-03,'399005,中小板指,6989.8623,7053.997,6970.4444,7043.9576,7053.8975,-64.0352,-0.9078,2846027997,42718476151.8
2017-08-02,'399005,中小板指,7053.8975,7116.1689,7043.939,7091.8564,7070.6977,-16.8002,-0.2376,3228686169,50749271618.0
2017-08-01,'399005,中小板指,7070.6977,7085.8345,7036.7196,7041.3665,7054.9587,15.739,0.2231,2998052888,47570218348.8
2017-07-31,'399005,中小板指,7054.9587,7064.6959,6986.0278,6995.8699,6995.557,59.4017,0.8491,2832823158,45330628465.0
2017-07-28,'399005,中小板指,6995.557,7010.0487,6938.8935,6944.5574,6957.398,38.159,0.5485,2390312971,39694511985.3
2017-07-27,'399005,中小板指,6957.398,6965.7604,6820.8479,6878.395,6882.6712,74.7268,1.0857,2844724302,46468914544.7
2017-07-26,'399005,中小板指,6882.6712,6937.2668,6845.5493,6926.0421,6920.4496,-37.7784,-0.5459,2140591828,35594103083.4
2017-07-25,'399005,中小板指,6920.4496,6992.3233,6895.4317,6962.371,6963.3473,-42.8977,-0.616,2160975742,36136712058.0
2017-07-24,'399005,中小板指,6963.3473,6970.4202,6927.6638,6952.8017,6956.8133,6.534,0.0939,2019136857,36462347236.2
2017-07-21,'399005,中小板指,6956.8133,6986.3593,6930.1747,6935.1473,6935.0097,21.8036,0.3144,2107041567,38562674883.7
2017-07-20,'399005,中小板指,6935.0097,6955.9737,6868.5963,6875.4083,6881.1361,53.8736,0.7829,2463462618,43139123641.1
2017-07-19,'399005,中小板指,6881.1361,6881.9597,6692.2345,6703.242,6723.308,157.8281,2.3475,2540306221,41834306722.8
2017-07-18,'399005,中小板指,6723.308,6730.0417,6623.809,6682.2271,6721.522,1.786,0.0266,1830608862,31409392169.6
2017-07-17,'399005,中小板指,6721.522,6881.2532,6634.563,6879.9662,6916.6445,-195.1225,-2.8211,2472478525,41812229830.3
2017-07-14,'399005,中小板指,6916.6445,6931.1682,6856.0691,6901.6516,6905.9366,10.7079,0.1551,1716425860,29937730337.3
2017-07-13,'399005,中小板指,6905.9366,6918.8881,6882.8137,6897.9638,6892.5137,13.4229,0.1947,1843287662,33018325096.5
2017-07-12,'399005,中小板指,6892.5137,6907.2539,6827.0503,6889.1079,6887.3923,5.1214,0.0744,1944362920,36176928242.4
2017-07-11,'399005,中小板指,6887.3923,6959.0094,6884.4308,6921.2155,6932.0459,-44.6536,-0.6442,1919943613,33421541764.3
2017-07-10,'399005,中小板指,6932.0459,6969.6314,6922.8022,6957.7694,6971.4573,-39.4114,-0.5653,2277633871,36674847004.3
2017-07-07,'399005,中小板指,6971.4573,6980.8237,6932.2516,6951.2994,6966.8243,4.633,0.0665,2149976653,34911545080.2
2017-07-06,'399005,中小板指,6966.8243,6999.1876,6914.0658,6953.3673,6968.9178,-2.0935,-0.03,2363352624,41618383829.7
2017-07-05,'399005,中小板指,6968.9178,6969.533,6873.5179,6881.5487,6896.3512,72.5666,1.0522,1866229489,35304730356.3
2017-07-04,'399005,中小板指,6896.3512,6935.1321,6869.7493,6933.3358,6936.5748,-40.2236,-0.5799,1830268255,35247160061.7
2017-07-03,'399005,中小板指,6936.5748,6955.7743,6881.4364,6950.3591,6946.4264,-9.8516,-0.1418,1751003635,32110491480.6
2017-06-30,'399005,中小板指,6946.4264,6951.5586,6883.1148,6905.1813,6939.6625,6.7639,0.0975,1586329564,27975873954.4
2017-06-29,'399005,中小板指,6939.6625,6940.1971,6876.0819,6876.0819,6873.7548,65.9077,0.9588,1652948928,31018463825.2
2017-06-28,'399005,中小板指,6873.7548,6918.7574,6857.7026,6905.0474,6924.5841,-50.8293,-0.734,1565829252,28406833840.8
2017-06-27,'399005,中小板指,6924.5841,6937.6551,6890.431,6928.9636,6930.8005,-6.2164,-0.0897,1630281593,28848526248.2
2017-06-26,'399005,中小板指,6930.8005,6930.8005,6833.9141,6837.0802,6823.5284,107.2721,1.5721,1974547052,36564797303.6
2017-06-23,'399005,中小板指,6823.5284,6823.5284,6713.5812,6750.5969,6753.9831,69.5453,1.0297,1813973296,31862649686.1
2017-06-22,'399005,中小板指,6753.9831,6860.4206,6752.8436,6815.4239,6818.4037,-64.4206,-0.9448,2083933672,36423243106.0
2017-06-21,'399005,中小板指,6818.4037,6818.4037,6747.2497,6763.2054,6743.4057,74.998,1.1122,1592620032,26793918155.5
2017-06-20,'399005,中小板指,6743.4057,6768.7882,6730.6105,6744.7039,6725.0793,18.3264,0.2725,1513028496,25627282658.1
2017-06-19,'399005,中小板指,6725.0793,6725.0793,6688.6313,6699.2008,6704.948,20.1313,0.3002,1405719742,22144574960.8
2017-06-16,'399005,中小板指,6704.948,6726.4387,6690.3611,6719.5435,6724.2259,-19.2779,-0.2867,1422818290,22661286676.4
2017-06-15,'399005,中小板指,6724.2259,6724.2259,6668.7484,6671.6015,6680.0545,44.1714,0.6612,1722814710,26901676391.5
2017-06-14,'399005,中小板指,6680.0545,6732.037,6671.664,6718.6451,6729.5717,-49.5172,-0.7358,1545655023,27101013012.2
2017-06-13,'399005,中小板指,6729.5717,6742.8066,6625.4997,6626.5135,6640.7933,88.7784,1.3369,1504349649,25825523981.9
2017-06-12,'399005,中小板指,6640.7933,6686.3863,6631.774,6659.4694,6695.2867,-54.4934,-0.8139,1467300734,24076720197.7
2017-06-09,'399005,中小板指,6695.2867,6700.2868,6654.2198,6658.1655,6654.5806,40.7061,0.6117,1376064514,24066963650.2
2017-06-08,'399005,中小板指,6654.5806,6673.6085,6637.4838,6647.3063,6654.126,0.4546,0.0068,1403762359,23797265243.9
2017-06-07,'399005,中小板指,6654.126,6658.729,6509.4119,6509.4727,6509.9303,144.1957,2.215,1823503848,30471275532.8
2017-06-06,'399005,中小板指,6509.9303,6509.9303,6453.6204,6464.5952,6469.5172,40.4131,0.6247,1016513918,17398384393.3
2017-06-05,'399005,中小板指,6469.5172,6484.2036,6424.5767,6425.4597,6420.9307,48.5865,0.7567,1150992488,18713526318.9
2017-06-02,'399005,中小板指,6420.9307,6426.1574,6318.9648,6370.8938,6384.6334,36.2973,0.5685,1325821966,20180391150.1
2017-06-01,'399005,中小板指,6384.6334,6460.3942,6382.7762,6427.5545,6444.7517,-60.1183,-0.9328,1588988176,25121358317.4
2017-05-31,'399005,中小板指,6444.7517,6512.8273,6432.5172,6490.787,6442.2137,2.538,0.0394,1543778831,23356782584.0
2017-05-26,'399005,中小板指,6442.2137,6492.0696,6428.5583,6474.2533,6485.861,-43.6473,-0.673,1419714041,23500146025.3
2017-05-25,'399005,中小板指,6485.861,6495.3313,6385.7906,6440.8849,6460.2957,25.5653,0.3957,1479359668,24462497039.2
2017-05-24,'399005,中小板指,6460.2957,6460.2957,6324.3497,6398.5595,6422.4554,37.8403,0.5892,1177844176,20207857924.3
2017-05-23,'399005,中小板指,6422.4554,6523.8593,6419.835,6464.3864,6481.6131,-59.1577,-0.9127,1424180535,25062661787.0
2017-05-22,'399005,中小板指,6481.6131,6532.4023,6457.9156,6485.6153,6496.0747,-14.4616,-0.2226,1232325940,21607987160.1
2017-05-19,'399005,中小板指,6496.0747,6544.2666,6465.9593,6529.9591,6515.7605,-19.6858,-0.3021,1141823635,21405068412.6
2017-05-18,'399005,中小板指,6515.7605,6562.643,6500.6025,6517.8827,6567.8778,-52.1173,-0.7935,1085357602,20079511637.8
2017-05-17,'399005,中小板指,6567.8778,6621.0473,6560.0519,6587.3186,6599.3409,-31.4631,-0.4768,1518133794,28201920303.1
2017-05-16,'399005,中小板指,6599.3409,6599.3409,6418.4787,6447.9528,6460.5142,138.8267,2.1488,1549629713,28193460119.9
2017-05-15,'399005,中小板指,6460.5142,6468.2206,6424.4186,6424.4186,6403.1107,57.4035,0.8965,1020559975,18290347783.2
2017-05-12,'399005,中小板指,6403.1107,6413.9611,6364.3436,6399.1005,6407.04,-3.9293,-0.0613,1081636707,17844791675.4
2017-05-11,'399005,中小板指,6407.04,6412.8148,6291.3322,6367.0737,6399.516,7.524,0.1176,1379029770,21828484778.4
2017-05-10,'399005,中小板指,6399.516,6499.1499,6391.9319,6450.9998,6448.7472,-49.2312,-0.7634,1386188596,23676364169.5
2017-05-09,'399005,中小板指,6448.7472,6448.7472,6355.3625,6391.8796,6409.5404,39.2068,0.6117,1114015385,19494210756.8
2017-05-08,'399005,中小板指,6409.5404,6499.405,6408.9978,6479.3738,6493.1769,-83.6365,-1.2881,1243844406,21324526926.3
2017-05-05,'399005,中小板指,6493.1769,6573.1214,6493.1769,6558.7984,6575.5731,-82.3962,-1.2531,1210055107,20792186367.5
2017-05-04,'399005,中小板指,6575.5731,6640.3301,6545.4911,6584.8024,6592.9261,-17.353,-0.2632,1313096948,22756786825.6
2017-05-03,'399005,中小板指,6592.9261,6639.5472,6576.4559,6610.2949,6622.173,-29.2469,-0.4417,1278765945,22091663141.4
2017-05-02,'399005,中小板指,6622.173,6634.2094,6587.0453,6611.7987,6640.1806,-18.0076,-0.2712,1257925152,22539808605.0
2017-04-28,'399005,中小板指,6640.1806,6643.7078,6593.5681,6620.7462,6642.0474,-1.8668,-0.0281,1307457244,23857110416.2
2017-04-27,'399005,中小板指,6642.0474,6650.2786,6510.8537,6618.3768,6640.7966,1.2508,0.0188,1678156653,29276722778.0
2017-04-26,'399005,中小板指,6640.7966,6669.268,6600.4136,6600.7946,6594.2072,46.5894,0.7065,1595284756,29181891703.1
2017-04-25,'399005,中小板指,6594.2072,6634.8841,6560.1078,6560.1078,6545.8398,48.3674,0.7389,1350887615,24154057070.3
2017-04-24,'399005,中小板指,6545.8398,6673.6008,6511.1834,6671.8558,6691.4628,-145.623,-2.1763,1423440041,24639329437.8
2017-04-21,'399005,中小板指,6691.4628,6758.9197,6680.7047,6724.1847,6729.1541,-37.6913,-0.5601,1225225119,21927659385.6
2017-04-20,'399005,中小板指,6729.1541,6755.3002,6694.1295,6708.0516,6702.9443,26.2098,0.391,1539344562,27454885713.3
2017-04-19,'399005,中小板指,6702.9443,6730.8611,6633.4095,6719.8259,6736.9635,-34.0192,-0.505,1470278224,25176594129.2
2017-04-18,'399005,中小板指,6736.9635,6794.8979,6730.3059,6757.3453,6756.1988,-19.2353,-0.2847,1446563712,26152070792.8
2017-04-17,'399005,中小板指,6756.1988,6787.8811,6716.9692,6760.9665,6774.8899,-18.6911,-0.2759,1473261484,25240329611.7
2017-04-14,'399005,中小板指,6774.8899,6867.5078,6769.0008,6865.2022,6853.5762,-78.6863,-1.1481,1592529019,28773971284.3
2017-04-13,'399005,中小板指,6853.5762,6862.5055,6795.1499,6799.7022,6807.7605,45.8157,0.673,1456428873,26480118403.0
2017-04-12,'399005,中小板指,6807.7605,6862.5201,6799.2803,6837.1411,6856.0913,-48.3308,-0.7049,1988279895,34150732980.1
2017-04-11,'399005,中小板指,6856.0913,6875.5706,6747.5531,6832.5777,6831.5518,24.5395,0.3592,2042531506,39476976686.2
2017-04-10,'399005,中小板指,6831.5518,6883.298,6824.2942,6881.8194,6882.713,-51.1612,-0.7433,1921509193,35656385044.8
2017-04-07,'399005,中小板指,6882.713,6904.1433,6860.6714,6870.7868,6872.6347,10.0783,0.1466,1803220437,32172108209.2
2017-04-06,'399005,中小板指,6872.6347,6878.4722,6842.329,6876.8449,6861.7939,10.8408,0.158,1611862659,31795100055.2
2017-04-05,'399005,中小板指,6861.7939,6866.0917,6783.8711,6783.8711,6745.6794,116.1145,1.7213,1766160784,33738060445.7
2017-03-31,'399005,中小板指,6745.6794,6746.3198,6681.8564,6681.8564,6676.7658,68.9136,1.0321,1322189039,24319002230.8
2017-03-30,'399005,中小板指,6676.7658,6785.7817,6659.7659,6782.6944,6793.7493,-116.9835,-1.7219,1464280752,25984969179.6
2017-03-29,'399005,中小板指,6793.7493,6831.8511,6779.3868,6814.9826,6811.2773,-17.528,-0.2573,1432882475,26225793620.1
2017-03-28,'399005,中小板指,6811.2773,6848.3575,6799.1167,6826.1603,6829.6334,-18.3561,-0.2688,1434930895,25815194162.3
2017-03-27,'399005,中小板指,6829.6334,6870.2159,6827.1187,6861.4121,6861.2238,-31.5904,-0.4604,1536722199,26338560705.5
2017-03-24,'399005,中小板指,6861.2238,6875.9041,6809.1044,6809.1044,6809.9665,51.2573,0.7527,1740183373,29254549189.0
2017-03-23,'399005,中小板指,6809.9665,6832.9709,6745.5659,6786.7886,6786.0779,23.8886,0.352,1428715809,26320865151.0
2017-03-22,'399005,中小板指,6786.0779,6802.4398,6746.2892,6768.97,6800.8327,-14.7548,-0.217,1412838611,25856785328.7
2017-03-21,'399005,中小板指,6800.8327,6800.8327,6751.9764,6761.361,6762.0712,38.7615,0.5732,1272414597,23742187703.0
2017-03-20,'399005,中小板指,6762.0712,6770.0575,6715.8125,6751.0012,6759.7966,2.2746,0.0336,1539157811,26143786443.5
2017-03-17,'399005,中小板指,6759.7966,6855.1623,6759.7966,6842.9838,6839.9355,-80.1389,-1.1716,1848937338,31702894419.7
2017-03-16,'399005,中小板指,6839.9355,6843.3026,6807.3805,6807.3805,6786.8153,53.1202,0.7827,1658650747,30108636769.6
2017-03-15,'399005,中小板指,6786.8153,6791.6271,6764.4135,6784.7391,6791.6655,-4.8502,-0.0714,1432151707,25737967709.5
2017-03-14,'399005,中小板指,6791.6655,6826.9985,6780.2825,6816.3324,6808.1712,-16.5057,-0.2424,1614571196,28828428592.0
2017-03-13,'399005,中小板指,6808.1712,6808.1712,6698.0562,6719.4686,6718.1077,90.0635,1.3406,1698527386,32778249891.0
2017-03-10,'399005,中小板指,6718.1077,6739.1451,6674.0634,6674.0634,6676.2713,41.8364,0.6266,1456293754,28488207669.8
2017-03-09,'399005,中小板指,6676.2713,6711.6998,6659.2282,6711.3462,6720.3671,-44.0958,-0.6562,1394366122,23841639839.0
2017-03-08,'399005,中小板指,6720.3671,6763.3807,6707.969,6763.3807,6761.6292,-41.2621,-0.6102,1278792060,23790818654.4
2017-03-07,'399005,中小板指,6761.6292,6771.335,6729.9887,6750.4464,6752.4064,9.2228,0.1366,1633073027,30793583615.8
2017-03-06,'399005,中小板指,6752.4064,6752.4064,6685.3354,6686.8631,6679.2774,73.129,1.0949,1790869297,32678524396.9
2017-03-03,'399005,中小板指,6679.2774,6686.1566,6602.1091,6611.905,6623.8137,55.4637,0.8373,1599468612,30319456139.5
2017-03-02,'399005,中小板指,6623.8137,6663.9833,6619.6099,6650.1173,6640.5795,-16.7658,-0.2525,1408990868,24851799458.0
2017-03-01,'399005,中小板指,6640.5795,6657.6048,6613.0282,6620.9277,6625.6034,14.9761,0.226,1396220422,23967025038.6
2017-02-28,'399005,中小板指,6625.6034,6633.8692,6600.1917,6604.5892,6600.1646,25.4388,0.3854,1534295479,23515301268.4
2017-02-27,'399005,中小板指,6600.1646,6660.4601,6595.5186,6637.9584,6635.2693,-35.1047,-0.5291,1535598984,24945618451.6
2017-02-24,'399005,中小板指,6635.2693,6648.9502,6619.6523,6630.2583,6627.8708,7.3985,0.1116,1636810152,25418953895.8
2017-02-23,'399005,中小板指,6627.8708,6642.1848,6597.9678,6627.4426,6628.9198,-1.049,-0.0158,1584395961,26237836478.6
2017-02-22,'399005,中小板指,6628.9198,6628.9198,6592.789,6599.5916,6596.7639,32.1559,0.4874,1443591058,24450505974.7
2017-02-21,'399005,中小板指,6596.7639,6600.1896,6550.7551,6554.3207,6546.2475,50.5164,0.7717,1542117865,24513772402.1
2017-02-20,'399005,中小板指,6546.2475,6548.8035,6467.6345,6467.6345,6465.4489,80.7986,1.2497,1214788458,19435872575.1
2017-02-17,'399005,中小板指,6465.4489,6536.8595,6461.8732,6504.0283,6499.0461,-33.5972,-0.517,1262487855,20812758388.4
2017-02-16,'399005,中小板指,6499.0461,6502.3435,6439.934,6454.7627,6449.0503,49.9958,0.7752,1149441675,18712168525.3
2017-02-15,'399005,中小板指,6449.0503,6519.0995,6439.1149,6504.2033,6504.9896,-55.9393,-0.8599,1195434242,20646766296.5
2017-02-14,'399005,中小板指,6504.9896,6513.2293,6482.4121,6500.0742,6499.6912,5.2984,0.0815,953603031,16302484740.8
2017-02-13,'399005,中小板指,6499.6912,6511.4757,6439.5808,6441.5482,6442.2771,57.4141,0.8912,1177906101,19530492840.5
2017-02-10,'399005,中小板指,6442.2771,6462.0507,6430.5147,6451.812,6445.2251,-2.948,-0.0457,1131469977,18519998751.2
2017-02-09,'399005,中小板指,6445.2251,6455.8273,6403.6987,6411.1112,6414.7544,30.4707,0.475,1145472033,18638964696.9
2017-02-08,'399005,中小板指,6414.7544,6414.7544,6331.3073,6354.1312,6362.213,52.5414,0.8258,949849859,16152723061.6
2017-02-07,'399005,中小板指,6362.213,6391.9607,6336.9032,6383.5063,6381.6101,-19.3971,-0.304,816102818,14191065021.8
2017-02-06,'399005,中小板指,6381.6101,6381.7248,6323.8314,6335.2151,6335.5619,46.0482,0.7268,835449558,13748519613.6
2017-02-03,'399005,中小板指,6335.5619,6359.3009,6323.8124,6353.7685,6341.3769,-5.815,-0.0917,495781105,8362882867.91
2017-01-26,'399005,中小板指,6341.3769,6341.5488,6309.9859,6311.0643,6300.3088,41.0681,0.6518,593609238,9396148755.12
2017-01-25,'399005,中小板指,6300.3088,6308.4743,6265.4223,6272.1685,6275.0827,25.2261,0.402,600190462,8895991649.7
2017-01-24,'399005,中小板指,6275.0827,6298.3248,6268.1428,6293.7299,6296.3461,-21.2634,-0.3377,613633532,10227261919.5
2017-01-23,'399005,中小板指,6296.3461,6328.2423,6275.7885,6275.7885,6265.4877,30.8584,0.4925,695925973,11620764434.4
2017-01-20,'399005,中小板指,6265.4877,6273.6399,6181.3468,6181.3468,6186.3702,79.1175,1.2789,726482815,12077455075.6
2017-01-19,'399005,中小板指,6186.3702,6217.9631,6175.9001,6191.2949,6206.2604,-19.8902,-0.3205,630024380,10294280783.7
2017-01-18,'399005,中小板指,6206.2604,6236.3234,6187.8319,6206.5298,6215.1655,-8.9051,-0.1433,698023796,11508424317.2
2017-01-17,'399005,中小板指,6215.1655,6219.9087,6093.1759,6135.7741,6146.8458,68.3197,1.1115,875292358,13760924381.2
2017-01-16,'399005,中小板指,6146.8458,6316.7573,5992.2445,6316.7573,6324.5081,-177.6623,-2.8091,1372751252,21101898359.1
2017-01-13,'399005,中小板指,6324.5081,6423.8707,6321.0999,6416.1594,6415.3664,-90.8583,-1.4163,1040470051,16111067282.9
2017-01-12,'399005,中小板指,6415.3664,6491.3641,6410.5001,6479.5158,6481.3056,-65.9392,-1.0174,894560069,13844442902.1
2017-01-11,'399005,中小板指,6481.3056,6547.0427,6479.5198,6530.0233,6531.1023,-49.7967,-0.7625,940629530,15165852621.4
2017-01-10,'399005,中小板指,6531.1023,6562.9684,6525.8761,6549.4354,6546.6092,-15.5069,-0.2369,1028275805,16530831786.0
2017-01-09,'399005,中小板指,6546.6092,6562.3517,6508.2845,6514.4216,6520.0449,26.5643,0.4074,1050531324,18056168454.6
2017-01-06,'399005,中小板指,6520.0449,6580.968,6520.0449,6580.968,6587.1309,-67.086,-1.0184,1092324706,18377095165.2
2017-01-05,'399005,中小板指,6587.1309,6606.6592,6580.8731,6593.5317,6600.1998,-13.0689,-0.198,1195237314,20376462260.2
2017-01-04,'399005,中小板指,6600.1998,6600.1998,6507.5693,6513.7725,6510.9047,89.2951,1.3715,1287005290,23621726017.2
2017-01-03,'399005,中小板指,6510.9047,6521.5122,6489.8978,6492.0042,6472.2324,38.6723,0.5975,973116334,16634334470.2
2016-12-30,'399005,中小板指,6472.2324,6498.0259,6458.3946,6476.1273,6470.3747,1.8577,0.0287,879510642,13878504754.9
2016-12-29,'399005,中小板指,6470.3747,6507.2965,6465.6891,6484.9424,6492.3716,-21.9969,-0.3388,828639316,13123505117.0
2016-12-28,'399005,中小板指,6492.3716,6522.8433,6482.3758,6512.3883,6510.4341,-18.0625,-0.2774,814665999,12810817882.0
2016-12-27,'399005,中小板指,6510.4341,6539.6463,6507.2622,6530.4723,6521.2635,-10.8294,-0.1661,885504440,13960727732.4
2016-12-26,'399005,中小板指,6521.2635,6521.2635,6403.1078,6479.5651,6497.7097,23.5538,0.3625,1038337438,16426448658.5
2016-12-23,'399005,中小板指,6497.7097,6553.9314,6493.3956,6549.2783,6543.9373,-46.2276,-0.7064,1022410100,16228353756.2
2016-12-22,'399005,中小板指,6543.9373,6557.6895,6510.1752,6548.1857,6544.3529,-0.4156,-0.0064,991174098,15054376693.2
2016-12-21,'399005,中小板指,6544.3529,6549.4618,6508.1137,6508.1777,6496.5668,47.7861,0.7356,1004923802,15438320710.3
2016-12-20,'399005,中小板指,6496.5668,6517.4434,6472.0946,6513.7535,6514.0973,-17.5305,-0.2691,995389447,15410309341.1
2016-12-19,'399005,中小板指,6514.0973,6547.3226,6506.6707,6543.8382,6543.1838,-29.0865,-0.4445,1023477597,15600363855.6
2016-12-16,'399005,中小板指,6543.1838,6563.5986,6493.1219,6501.1591,6503.8609,39.3229,0.6046,1151869801,17666701046.5
2016-12-15,'399005,中小板指,6503.8609,6553.8281,6462.2407,6469.7936,6493.1125,10.7484,0.1655,1296752454,19711029539.0
2016-12-14,'399005,中小板指,6493.1125,6548.1974,6475.2427,6546.8122,6550.1679,-57.0554,-0.8711,1465826327,22175191070.9
2016-12-13,'399005,中小板指,6550.1679,6566.9959,6466.2955,6516.1403,6526.3632,23.8047,0.3647,1411395787,22157953324.2
2016-12-12,'399005,中小板指,6526.3632,6828.397,6518.1546,6828.3178,6831.7132,-305.35,-4.4696,2055695687,32862477542.9
2016-12-09,'399005,中小板指,6831.7132,6879.6312,6819.2816,6870.1323,6877.193,-45.4798,-0.6613,1404072631,22947401888.3
2016-12-08,'399005,中小板指,6877.193,6908.7515,6871.3849,6908.0254,6890.1848,-12.9918,-0.1886,1486147508,24491726821.1
2016-12-07,'399005,中小板指,6890.1848,6890.1848,6834.5848,6851.7938,6855.3643,34.8205,0.5079,1327160364,21371617029.3
2016-12-06,'399005,中小板指,6855.3643,6875.8919,6837.0156,6849.3079,6832.5571,22.8072,0.3338,1314981389,21664702065.5
2016-12-05,'399005,中小板指,6832.5571,6888.6905,6804.7918,6814.888,6858.4339,-25.8768,-0.3773,1483639843,24669645834.2
2016-12-02,'399005,中小板指,6858.4339,6944.9987,6849.3167,6935.8417,6931.1496,-72.7157,-1.0491,1619133859,26516443682.2
2016-12-01,'399005,中小板指,6931.1496,6931.1496,6901.8604,6916.4549,6902.1027,29.0469,0.4208,1327175804,21568779618.8
2016-11-30,'399005,中小板指,6902.1027,6944.5465,6886.6987,6907.666,6922.4693,-20.3666,-0.2942,1500445750,24529128980.3
2016-11-29,'399005,中小板指,6922.4693,6973.1035,6917.1917,6926.3066,6934.941,-12.4717,-0.1798,1602791627,27861473022.8
2016-11-28,'399005,中小板指,6934.941,6961.6591,6922.5036,6946.3686,6921.6884,13.2526,0.1915,1498653266,25306434345.6
2016-11-25,'399005,中小板指,6921.6884,6921.6884,6798.2506,6888.3871,6891.4384,30.25,0.439,1574793261,26031657473.6
2016-11-24,'399005,中小板指,6891.4384,6931.9763,6877.234,6927.3154,6937.3635,-45.9251,-0.662,1571602939,26662785687.4
2016-11-23,'399005,中小板指,6937.3635,6989.7952,6926.5009,6971.5362,6961.1282,-23.7647,-0.3414,1741582043,29047840218.7
2016-11-22,'399005,中小板指,6961.1282,6961.1282,6928.2552,6937.6199,6929.6758,31.4524,0.4539,1420308748,24168380718.8
2016-11-21,'399005,中小板指,6929.6758,6956.4359,6911.2996,6924.729,6928.9733,0.7025,0.0101,1328583199,22891961911.9
2016-11-18,'399005,中小板指,6928.9733,6973.6475,6923.2352,6965.252,6966.5832,-37.6099,-0.5399,1277423534,21207892837.6
2016-11-17,'399005,中小板指,6966.5832,6982.9256,6931.4392,6982.817,6991.644,-25.0608,-0.3584,1525646527,25181882668.6
2016-11-16,'399005,中小板指,6991.644,7008.5743,6980.3644,6982.0702,6970.8229,20.8211,0.2987,1777743451,30402007844.9
2016-11-15,'399005,中小板指,6970.8229,6970.8229,6920.6765,6951.1377,6947.3628,23.4601,0.3377,1466141565,24874627065.9
