日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2019-04-16,'000849,300非银,11415.6268,11418.9025,10924.031,10963.3671,11038.8053,376.8215,3.4136,,26056435,42257631512.0,,
2019-04-15,'000849,300非银,11038.8053,11389.7202,11037.0388,11313.889,11062.2327,-23.4274,-0.2118,,25650264,41870133258.0,,
2019-04-12,'000849,300非银,11062.2327,11162.3112,10973.5088,11024.8795,11047.667,14.5657,0.1318,,21359351,30264873645.0,,
2019-04-11,'000849,300非银,11047.667,11343.318,11001.3247,11240.037,11239.8975,-192.2305,-1.7103,,23620877,35512985697.0,,
2019-04-10,'000849,300非银,11239.8975,11344.3122,10986.6101,11240.7644,11287.6384,-47.7409,-0.4229,,33530433,48112669024.0,,
2019-04-09,'000849,300非银,11287.6384,11412.4323,11151.2277,11241.8221,11276.8368,10.8016,0.0958,,25664500,37917270120.0,,
2019-04-08,'000849,300非银,11276.8368,11576.7732,11152.0143,11463.029,11376.6827,-99.8459,-0.8776,,34731295,53353421691.0,,
2019-04-04,'000849,300非银,11376.6827,11460.6728,11242.8302,11391.0621,11336.6397,40.043,0.3532,,39576393,58748945109.0,,
2019-04-03,'000849,300非银,11336.6397,11366.2879,10902.4551,10917.5923,11000.8812,335.7585,3.0521,,46867951,66913339923.0,,
2019-04-02,'000849,300非银,11000.8812,11125.4454,10952.1062,11001.8884,10978.2444,22.6368,0.2062,,35825696,51634934145.0,,
2019-04-01,'000849,300非银,10978.2444,11086.193,10821.7992,10842.8162,10753.9051,224.3393,2.0861,,43138827,67871706302.0,,
2019-03-29,'000849,300非银,10753.9051,10754.0517,10176.7843,10176.7843,10107.5703,646.3348,6.3946,,41042020,63902299340.0,,
2019-03-28,'000849,300非银,10107.5703,10213.9308,10032.1511,10123.0817,10215.3479,-107.7776,-1.0551,,16617788,24399850579.0,,
2019-03-27,'000849,300非银,10215.3479,10298.4157,10122.1762,10193.4908,10112.2823,103.0656,1.0192,,18010188,28652355563.0,,
2019-03-26,'000849,300非银,10112.2823,10364.789,10063.9751,10350.622,10263.4646,-151.1823,-1.473,,22973914,33733443149.0,,
2019-03-25,'000849,300非银,10263.4646,10534.8869,10252.3436,10435.3707,10632.842,-369.3774,-3.4739,,25409186,40544760801.0,,
2019-03-22,'000849,300非银,10632.842,10782.099,10513.8573,10727.8805,10755.9733,-123.1313,-1.1448,,25124526,37480540236.0,,
2019-03-21,'000849,300非银,10755.9733,10910.4444,10614.6792,10735.7511,10701.7064,54.2669,0.5071,,40617001,59053816523.0,,
2019-03-20,'000849,300非银,10701.7064,10823.7904,10496.8727,10530.366,10572.0411,129.6653,1.2265,,29427159,44800981308.0,,
2019-03-19,'000849,300非银,10572.0411,10733.0547,10519.0072,10660.8974,10622.5134,-50.4723,-0.4751,,21867992,36193757303.0,,
2019-03-18,'000849,300非银,10622.5134,10624.463,10268.1713,10424.8752,10409.3456,213.1678,2.0479,,28341690,45948774354.0,,
2019-03-15,'000849,300非银,10409.3456,10566.0931,10333.2967,10346.0187,10265.7986,143.547,1.3983,,26486946,44663344996.0,,
2019-03-14,'000849,300非银,10265.7986,10478.2021,10177.3754,10309.3356,10382.1821,-116.3835,-1.121,,30604646,46833724236.0,,
2019-03-13,'000849,300非银,10382.1821,10536.9696,10248.3311,10487.6008,10359.3886,22.7935,0.22,,37569424,58151289944.0,,
2019-03-12,'000849,300非银,10359.3886,10593.6344,10283.1022,10374.2045,10275.6841,83.7045,0.8146,,41294734,62511240830.0,,
2019-03-11,'000849,300非银,10275.6841,10403.0196,10052.3115,10189.7716,10189.3726,86.3115,0.8471,,39905622,57430790889.0,,
2019-03-08,'000849,300非银,10189.3726,10649.5484,10184.2167,10384.208,10838.1608,-648.7882,-5.9861,,60874426,88693222445.0,,
2019-03-07,'000849,300非银,10838.1608,11051.6487,10650.3522,10819.3839,10766.9978,71.163,0.6609,,67920797,95893502591.0,,
2019-03-06,'000849,300非银,10766.9978,10864.1303,10410.949,10480.5895,10461.0459,305.9519,2.9247,,53579347,74689325146.0,,
2019-03-05,'000849,300非银,10461.0459,10497.6664,10317.3488,10417.6999,10490.1395,-29.0936,-0.2773,,30952794,44391316529.0,,
2019-03-04,'000849,300非银,10490.1395,10976.8404,10404.5453,10535.7729,10445.605,44.5345,0.4263,,52525737,76584478356.0,,
2019-03-01,'000849,300非银,10445.605,10456.352,10085.2008,10185.049,10093.0147,352.5903,3.4934,,37492432,52887659555.0,,
2019-02-28,'000849,300非银,10093.0147,10246.3474,10014.5401,10246.3474,10308.8612,-215.8465,-2.0938,,28828523,39833466735.0,,
2019-02-27,'000849,300非银,10308.8612,10603.4716,10102.5779,10347.6152,10361.6213,-52.7601,-0.5092,,49392810,68235114910.0,,
2019-02-26,'000849,300非银,10361.6213,10901.4505,10335.57,10715.6255,10653.506,-291.8847,-2.7398,,60337350,86868236615.0,,
2019-02-25,'000849,300非银,10653.506,10653.506,10024.693,10051.1395,9721.3525,932.1535,9.5887,,56340816,84713424730.0,,
2019-02-22,'000849,300非银,9721.3525,9725.1304,9095.7115,9202.1214,9159.6982,561.6543,6.1318,,44259766,52896083977.0,,
2019-02-21,'000849,300非银,9159.6982,9418.8404,9076.5737,9122.6231,9151.867,7.8312,0.0856,,29148258,33509733585.0,,
2019-02-20,'000849,300非银,9151.867,9216.3521,9044.7488,9139.4579,9091.4317,60.4353,0.6648,,18606133,21663428948.0,,
2019-02-19,'000849,300非银,9091.4317,9296.521,9023.838,9052.4145,9018.5958,72.8359,0.8076,,28759927,34763075953.0,,
2019-02-18,'000849,300非银,9018.5958,9029.1134,8708.6134,8708.6134,8621.3188,397.277,4.6081,,24563993,29144231199.0,,
2019-02-15,'000849,300非银,8621.3188,8834.2678,8616.157,8813.192,8846.791,-225.4722,-2.5486,,14979213,19053061765.0,,
2019-02-14,'000849,300非银,8846.791,8896.946,8802.1953,8840.4789,8868.9933,-22.2023,-0.2503,,14226645,16590718734.0,,
2019-02-13,'000849,300非银,8868.9933,8897.4269,8615.3504,8678.2612,8656.3354,212.6579,2.4567,,19934229,23578440301.0,,
2019-02-12,'000849,300非银,8656.3354,8685.5816,8551.4425,8621.8388,8625.9505,30.3849,0.3522,,10209485,13302418349.0,,
2019-02-11,'000849,300非银,8625.9505,8629.3823,8453.6863,8454.1285,8487.1148,138.8357,1.6358,,9233524,13149218357.0,,
2019-02-01,'000849,300非银,8487.1148,8505.9296,8414.5393,8468.9122,8373.8021,113.3127,1.3532,,9478101,12931325983.0,,
2019-01-31,'000849,300非银,8373.8021,8427.9282,8233.7423,8251.8121,8198.9274,174.8747,2.1329,,9301689,14309211145.0,,
2019-01-30,'000849,300非银,8198.9274,8296.8621,8194.0463,8196.5186,8282.5334,-83.606,-1.0094,,5412606,7510958880.0,,
2019-01-29,'000849,300非银,8282.5334,8322.762,8160.3382,8264.9793,8301.7816,-19.2482,-0.2319,,8690801,10921780016.0,,
2019-01-28,'000849,300非银,8301.7816,8443.9454,8258.5314,8373.4701,8294.3478,7.4338,0.0896,,10077420,13613678007.0,,
2019-01-25,'000849,300非银,8294.3478,8361.4621,8241.075,8241.2178,8235.3872,58.9606,0.7159,,9615779,14181768207.0,,
2019-01-24,'000849,300非银,8235.3872,8259.5275,8116.4838,8140.4723,8117.3234,118.0638,1.4545,,11025304,13365468166.0,,
2019-01-23,'000849,300非银,8117.3234,8196.5202,8096.4105,8135.0872,8153.1712,-35.8478,-0.4397,,5759902,7747906745.0,,
2019-01-22,'000849,300非银,8153.1712,8263.4544,8125.2349,8247.4524,8274.1938,-121.0226,-1.4627,,8447301,10951429228.0,,
2019-01-21,'000849,300非银,8274.1938,8332.0337,8213.323,8235.6315,8237.4837,36.7101,0.4456,,10010177,13796046302.0,,
2019-01-18,'000849,300非银,8237.4837,8246.9004,8098.2704,8144.8981,8094.6735,142.8102,1.7642,,9962279,13682285820.0,,
2019-01-17,'000849,300非银,8094.6735,8239.3069,8087.0946,8161.0403,8130.2715,-35.598,-0.4378,,9517879,13027957953.0,,
2019-01-16,'000849,300非银,8130.2715,8160.7609,8085.5311,8133.6094,8145.2964,-15.0249,-0.1845,,10447631,12576378163.0,,
2019-01-15,'000849,300非银,8145.2964,8165.4332,7940.7511,7954.0126,7939.0066,206.2898,2.5984,,16333431,19236671660.0,,
2019-01-14,'000849,300非银,7939.0066,8047.0434,7927.2539,8019.056,8015.6946,-76.688,-0.9567,,8902322,11035465629.0,,
2019-01-11,'000849,300非银,8015.6946,8058.9797,7952.5927,7997.7592,7958.1948,57.4998,0.7225,,10633437,12432233930.0,,
2019-01-10,'000849,300非银,7958.1948,8040.0627,7933.1951,8004.3866,7976.1008,-17.906,-0.2245,,14498859,17757158615.0,,
2019-01-09,'000849,300非银,7976.1008,8082.9238,7901.7442,7918.0973,7890.8767,85.2241,1.08,,17041033,19267496614.0,,
2019-01-08,'000849,300非银,7890.8767,7954.5307,7815.5524,7900.5245,7923.1099,-32.2332,-0.4068,,17035309,16936185842.0,,
2019-01-07,'000849,300非银,7923.1099,8006.5826,7870.8331,8006.5826,7958.954,-35.8441,-0.4504,,18290214,20778673066.0,,
2019-01-04,'000849,300非银,7958.954,8018.1563,7579.0205,7579.8382,7643.5805,315.3735,4.126,,23095607,24681303846.0,,
2019-01-03,'000849,300非银,7643.5805,7755.8915,7521.0625,7524.4146,7528.2615,115.319,1.5318,,11202110,12709914726.0,,
2019-01-02,'000849,300非银,7528.2615,7622.8297,7488.4917,7615.9624,7618.3722,-90.1107,-1.1828,,6531643,9845908803.0,,
2018-12-28,'000849,300非银,7618.3722,7729.2829,7586.752,7612.283,7594.3872,23.985,0.3158,,7835293,11160527269.0,,
2018-12-27,'000849,300非银,7594.3872,7751.3649,7594.2028,7739.8756,7619.2923,-24.9051,-0.3269,,7183559,10340132153.0,,
2018-12-26,'000849,300非银,7619.2923,7719.2449,7595.8004,7695.7142,7702.9002,-83.6079,-1.0854,,5401599,6665125726.0,,
2018-12-25,'000849,300非银,7702.9002,7758.6334,7552.4584,7711.6178,7793.6439,-90.7437,-1.1643,,9443904,11141618420.0,,
2018-12-24,'000849,300非银,7793.6439,7838.3669,7756.7856,7788.4852,7832.0671,-38.4232,-0.4906,,6866563,8276858907.0,,
2018-12-21,'000849,300非银,7832.0671,7922.941,7758.1995,7912.0842,7956.0644,-123.9973,-1.5585,,8330383,11872830348.0,,
2018-12-20,'000849,300非银,7956.0644,8019.533,7862.9211,7981.3709,8001.3753,-45.3109,-0.5663,,9237959,12577305265.0,,
2018-12-19,'000849,300非银,8001.3753,8102.7912,7982.5387,8094.6106,8076.0676,-74.6923,-0.9249,,5780659,8613688277.0,,
2018-12-18,'000849,300非银,8076.0676,8204.0166,8032.7386,8120.3437,8174.8756,-98.808,-1.2087,,7348141,10003267274.0,,
2018-12-17,'000849,300非银,8174.8756,8211.1149,8107.5882,8164.3685,8188.4171,-13.5415,-0.1654,,7522666,10876324167.0,,
2018-12-14,'000849,300非银,8188.4171,8345.0722,8184.9248,8337.8756,8376.594,-188.1769,-2.2465,,10649833,13175463589.0,,
2018-12-13,'000849,300非银,8376.594,8432.5171,8247.0196,8305.039,8278.9417,97.6523,1.1795,,11804037,15104935166.0,,
2018-12-12,'000849,300非银,8278.9417,8329.1703,8251.3541,8307.6477,8240.1518,38.7899,0.4707,,7203973,8487949574.0,,
2018-12-11,'000849,300非银,8240.1518,8266.9793,8191.1633,8236.4709,8218.1562,21.9956,0.2676,,5483584,7052027608.0,,
2018-12-10,'000849,300非银,8218.1562,8292.7674,8169.101,8265.6311,8338.6062,-120.45,-1.4445,,7273386,9647037324.0,,
2018-12-07,'000849,300非银,8338.6062,8391.6324,8335.0717,8365.284,8327.3919,11.2143,0.1347,,5985470,7110777907.0,,
2018-12-06,'000849,300非银,8327.3919,8450.1422,8320.3985,8439.8287,8520.7649,-193.373,-2.2694,,9354019,12309115385.0,,
2018-12-05,'000849,300非银,8520.7649,8573.679,8484.0885,8492.1508,8624.1286,-103.3637,-1.1985,,9614997,11724205717.0,,
2018-12-04,'000849,300非银,8624.1286,8627.2939,8531.5463,8587.8924,8598.4536,25.675,0.2986,,10773723,13416672604.0,,
2018-12-03,'000849,300非银,8598.4536,8718.6626,8574.9278,8680.8151,8371.6351,226.8185,2.7094,,18751569,24596583352.0,,
2018-11-30,'000849,300非银,8371.6351,8390.9042,8235.1374,8263.6735,8280.9865,90.6486,1.0947,,10939727,10915993390.0,,
2018-11-29,'000849,300非银,8280.9865,8549.0458,8280.8284,8503.3188,8451.788,-170.8015,-2.0209,,12799861,13272541734.0,,
2018-11-28,'000849,300非银,8451.788,8472.0272,8288.2664,8298.9413,8307.9493,143.8387,1.7313,,13848584,13930166371.0,,
2018-11-27,'000849,300非银,8307.9493,8402.1988,8265.2641,8338.4916,8300.408,7.5413,0.0909,,8599725,9624959542.0,,
2018-11-26,'000849,300非银,8300.408,8406.748,8255.6083,8309.1228,8289.4158,10.9922,0.1326,,9306661,9990035005.0,,
2018-11-23,'000849,300非银,8289.4158,8522.811,8257.1851,8449.7744,8461.7883,-172.3725,-2.0371,,13948040,14070759151.0,,
2018-11-22,'000849,300非银,8461.7883,8587.2274,8389.2631,8580.2216,8557.4046,-95.6163,-1.1174,,12451094,13523948330.0,,
2018-11-21,'000849,300非银,8557.4046,8601.741,8469.4588,8472.941,8558.1937,-0.7891,-0.0092,,14085424,14861387653.0,,
2018-11-20,'000849,300非银,8558.1937,8826.6697,8546.24,8766.1508,8863.4937,-305.3,-3.4445,,21256517,22785782914.0,,
2018-11-19,'000849,300非银,8863.4937,8876.1928,8701.0863,8702.0381,8713.9945,149.4992,1.7156,,28610716,28653707493.0,,
2018-11-16,'000849,300非银,8713.9945,8878.4764,8569.9506,8602.5362,8615.8833,98.1112,1.1387,,30790531,30167657907.0,,
2018-11-15,'000849,300非银,8615.8833,8615.8833,8403.179,8403.6671,8415.3424,200.5409,2.383,,21179753,20829223190.0,,
2018-11-14,'000849,300非银,8415.3424,8545.5156,8387.6395,8523.5504,8547.8617,-132.5193,-1.5503,,20254855,18785221605.0,,
2018-11-13,'000849,300非银,8547.8617,8638.8835,8296.2883,8314.0832,8425.7548,122.1069,1.4492,,26040866,23791167900.0,,
2018-11-12,'000849,300非银,8425.7548,8431.2629,8289.408,8353.7258,8361.9741,63.7807,0.7627,,11860806,13823176777.0,,
2018-11-09,'000849,300非银,8361.9741,8476.5605,8348.3541,8431.7305,8478.4428,-116.4687,-1.3737,,10965175,12790362156.0,,
2018-11-08,'000849,300非银,8478.4428,8632.6273,8453.7119,8625.6429,8531.8177,-53.3749,-0.6256,,13899955,14808959030.0,,
2018-11-07,'000849,300非银,8531.8177,8682.0474,8512.0109,8637.5098,8651.2178,-119.4001,-1.3802,,12604866,14467240138.0,,
2018-11-06,'000849,300非银,8651.2178,8731.5012,8552.8904,8648.3769,8681.9855,-30.7677,-0.3544,,14744452,15352032184.0,,
2018-11-05,'000849,300非银,8681.9855,8713.0452,8546.3604,8652.5599,8740.6156,-58.6301,-0.6708,,18535337,19643395011.0,,
2018-11-02,'000849,300非银,8740.6156,8740.6156,8558.1507,8699.1029,8420.9824,319.6332,3.7957,,21781326,27818935156.0,,
2018-11-01,'000849,300非银,8420.9824,8705.7791,8407.2471,8417.2603,8338.9275,82.0549,0.984,,27141798,28544910489.0,,
2018-10-31,'000849,300非银,8338.9275,8416.833,8183.1383,8309.3798,8332.469,6.4585,0.0775,,21298364,21836949663.0,,
2018-10-30,'000849,300非银,8332.469,8527.1011,8005.2649,8009.4253,8111.5828,220.8862,2.7231,,30203499,31359431953.0,,
2018-10-29,'000849,300非银,8111.5828,8441.8444,8071.5657,8406.4033,8401.0745,-289.4917,-3.4459,,15126449,19809839467.0,,
2018-10-26,'000849,300非银,8401.0745,8605.4925,8301.724,8569.7476,8602.1756,-201.1011,-2.3378,,24116382,23299968134.0,,
2018-10-25,'000849,300非银,8602.1756,8602.1756,8152.9606,8154.0543,8412.7637,189.4119,2.2515,,28477079,26216639249.0,,
2018-10-24,'000849,300非银,8412.7637,8582.1473,8238.6127,8241.7643,8283.4369,129.3268,1.5613,,27669532,27686959377.0,,
2018-10-23,'000849,300非银,8283.4369,8624.8784,8201.8023,8584.0926,8453.0977,-169.6608,-2.0071,,29644424,32944701222.0,,
2018-10-22,'000849,300非银,8453.0977,8557.5495,8033.4231,8033.4231,7945.272,507.8257,6.3915,,19545361,29591255678.0,,
2018-10-19,'000849,300非银,7945.272,7975.0106,7514.5629,7525.7294,7594.3354,350.9366,4.621,,10488391,16599573311.0,,
2018-10-18,'000849,300非银,7594.3354,7749.9802,7587.1324,7723.6243,7776.9405,-182.6051,-2.348,,6207527,9011123422.0,,
2018-10-17,'000849,300非银,7776.9405,7888.823,7619.358,7866.1907,7739.6702,37.2703,0.4815,,6729097,10608045487.0,,
2018-10-16,'000849,300非银,7739.6702,7904.2672,7714.3612,7729.5183,7714.3222,25.348,0.3286,,6313936,9096280169.0,,
2018-10-15,'000849,300非银,7714.3222,7878.7769,7713.5109,7837.6699,7816.8285,-102.5063,-1.3114,,5850286,8260950087.0,,
2018-10-12,'000849,300非银,7816.8285,7886.0257,7673.397,7754.6879,7741.5187,75.3098,0.9728,,8571577,11782467466.0,,
2018-10-11,'000849,300非银,7741.5187,7978.6692,7673.3441,7903.5273,8187.739,-446.2203,-5.4499,,11115765,16192505421.0,,
2018-10-10,'000849,300非银,8187.739,8264.6031,8132.8851,8207.963,8198.8695,-11.1305,-0.1358,,4115524,7800267416.0,,
2018-10-09,'000849,300非银,8198.8695,8245.5102,8160.9796,8187.5356,8197.3593,1.5102,0.0184,,4486505,7412478661.0,,
2018-10-08,'000849,300非银,8197.3593,8402.7248,8194.0034,8393.2573,8584.3251,-386.9658,-4.5078,,7828240,14408792014.0,,
2018-09-28,'000849,300非银,8584.3251,8639.4802,8487.4591,8489.1208,8462.1184,122.2067,1.4442,,6029976,11705886011.0,,
2018-09-27,'000849,300非银,8462.1184,8522.9016,8430.8333,8522.9016,8539.5119,-77.3935,-0.9063,,5866695,10290404576.0,,
2018-09-26,'000849,300非银,8539.5119,8641.5376,8456.1169,8473.439,8455.927,83.5849,0.9885,,8344493,14598514226.0,,
2018-09-25,'000849,300非银,8455.927,8501.0823,8398.5674,8443.8843,8518.3246,-62.3976,-0.7325,,5189170,8881160500.0,,
2018-09-21,'000849,300非银,8518.3246,8518.3246,8245.8703,8279.1144,8245.0374,273.2872,3.3146,,9814715,15381846073.0,,
2018-09-20,'000849,300非银,8245.0374,8321.6533,8225.7746,8286.6095,8277.1748,-32.1374,-0.3883,,5391387,7852594071.0,,
2018-09-19,'000849,300非银,8277.1748,8351.7842,8161.5858,8176.2807,8185.2437,91.9311,1.1231,,7457902,12727044669.0,,
2018-09-18,'000849,300非银,8185.2437,8191.7484,7969.4461,7969.4461,8005.8432,179.4005,2.2409,,6124759,9563394214.0,,
2018-09-17,'000849,300非银,8005.8432,8059.9591,7984.8139,7998.3413,8071.3813,-65.5381,-0.812,,4463911,5586342985.0,,
2018-09-14,'000849,300非银,8071.3813,8129.0797,8034.7725,8051.7162,8036.2004,35.1809,0.4378,,4443048,7245427387.0,,
2018-09-13,'000849,300非银,8036.2004,8037.2433,7913.1441,7978.8923,7869.1272,167.0732,2.1231,,5416545,8168852563.0,,
2018-09-12,'000849,300非银,7869.1272,7930.8585,7834.1472,7881.9987,7910.7106,-41.5834,-0.5257,,4619564,6383470542.9,,
2018-09-11,'000849,300非银,7910.7106,7979.3632,7872.8097,7927.222,7931.3428,-20.6322,-0.2601,,4200917,5860753095.0,,
2018-09-10,'000849,300非银,7931.3428,8091.5401,7921.0395,8068.205,8095.2885,-163.9457,-2.0252,,5755613,7090041738.0,,
2018-09-07,'000849,300非银,8095.2885,8181.5736,8032.4775,8033.575,8000.9609,94.3276,1.179,,4726329,7272067932.0,,
2018-09-06,'000849,300非银,8000.9609,8108.7172,7973.4154,8053.092,8097.7664,-96.8055,-1.1955,,3979549,6366927345.0,,
2018-09-05,'000849,300非银,8097.7664,8272.6909,8097.7664,8253.5188,8296.8591,-199.0927,-2.3996,,5022304,8019359057.0,,
2018-09-04,'000849,300非银,8296.8591,8317.6448,8099.7769,8140.2151,8135.1632,161.6959,1.9876,,5787013,9990813831.0,,
2018-09-03,'000849,300非银,8135.1632,8152.4506,8067.0788,8116.5149,8153.6958,-18.5326,-0.2273,,4641400,6508987942.9,,
2018-08-31,'000849,300非银,8153.6958,8208.1424,8095.795,8106.4101,8153.3493,0.3465,0.0042,,5388201,8359670980.0,,
2018-08-30,'000849,300非银,8153.3493,8266.6772,8148.3308,8224.5117,8209.4653,-56.116,-0.6836,,4797950,7438158203.0,,
2018-08-29,'000849,300非银,8209.4653,8245.0929,8186.7876,8213.8323,8230.854,-21.3887,-0.2599,,4136607,6208432989.0,,
2018-08-28,'000849,300非银,8230.854,8325.8655,8201.6318,8320.793,8306.7762,-75.9222,-0.914,,5023647,8008975425.0,,
2018-08-27,'000849,300非银,8306.7762,8310.0402,8204.3288,8229.329,8194.6487,112.1275,1.3683,,7854493,11767224106.0,,
2018-08-24,'000849,300非银,8194.6487,8275.1172,8083.76,8102.0085,8161.0147,33.634,0.4121,,6141824,9729932051.0,,
2018-08-23,'000849,300非银,8161.0147,8198.4372,8069.0313,8071.5396,8068.2215,92.7932,1.1501,,6187761,10473494128.0,,
2018-08-22,'000849,300非银,8068.2215,8121.3423,8030.4136,8116.7779,8016.351,51.8705,0.6471,,4683322,10325185403.0,,
2018-08-21,'000849,300非银,8016.351,8052.2504,7882.5433,7882.6329,7879.5596,136.7914,1.736,,6838579,11159659842.9,,
2018-08-20,'000849,300非银,7879.5596,7879.5596,7746.483,7758.522,7727.8889,151.6707,1.9626,,6177447,9009488549.0,,
2018-08-17,'000849,300非银,7727.8889,7880.5588,7715.5426,7862.3184,7791.8956,-64.0067,-0.8215,,6228850,8076800370.0,,
2018-08-16,'000849,300非银,7791.8956,7906.1504,7620.079,7674.654,7751.2314,40.6642,0.5246,,7967994,9950289008.0,,
2018-08-15,'000849,300非银,7751.2314,7970.8227,7730.856,7970.8227,7978.4429,-227.2115,-2.8478,,5299953,8603366532.0,,
2018-08-14,'000849,300非银,7978.4429,8027.7475,7925.2649,8001.2936,8010.7644,-32.3215,-0.4035,,3785146,5452904863.0,,
2018-08-13,'000849,300非银,8010.7644,8040.2967,7892.894,8010.5373,8096.9885,-86.2241,-1.0649,,5387367,7914688386.0,,
2018-08-10,'000849,300非银,8096.9885,8142.0112,8026.6736,8100.0848,8107.2603,-10.2718,-0.1267,,4698058,6799874397.0,,
2018-08-09,'000849,300非银,8107.2603,8145.7729,7853.6654,7866.94,7880.3274,226.9329,2.8797,,7161475,10908963411.0,,
2018-08-08,'000849,300非银,7880.3274,8010.6053,7869.0582,8010.6053,8035.7234,-155.396,-1.9338,,5710170,8215198029.0,,
2018-08-07,'000849,300非银,8035.7234,8036.1086,7817.242,7832.2284,7801.0306,234.6928,3.0085,,7110003,10604504963.0,,
2018-08-06,'000849,300非银,7801.0306,7967.6898,7759.4385,7857.1317,7843.9805,-42.9499,-0.5476,,6467940,9063243219.0,,
2018-08-03,'000849,300非银,7843.9805,7956.7635,7841.6547,7910.0512,7908.1877,-64.2072,-0.8119,,4385419,6452103440.0,,
2018-08-02,'000849,300非银,7908.1877,8101.0169,7826.0069,8090.9138,8124.8102,-216.6225,-2.6662,,8262136,11545222738.0,,
2018-08-01,'000849,300非银,8124.8102,8445.3634,8121.3805,8369.1698,8360.2887,-235.4785,-2.8166,,6796343,10553508526.0,,
2018-07-31,'000849,300非银,8360.2887,8393.3088,8279.1182,8331.8744,8345.3178,14.9709,0.1794,,4863658,6750496849.0,,
2018-07-30,'000849,300非银,8345.3178,8421.9561,8267.0754,8310.2083,8319.6247,25.6931,0.3088,,6526173,8459700683.0,,
2018-07-27,'000849,300非银,8319.6247,8378.7662,8286.9176,8334.8294,8329.9108,-10.2861,-0.1235,,6081720,7872720810.0,,
2018-07-26,'000849,300非银,8329.9108,8464.702,8313.1119,8464.702,8465.8498,-135.939,-1.6057,,7684243,10586685830.0,,
2018-07-25,'000849,300非银,8465.8498,8487.5656,8407.6673,8485.5333,8464.6145,1.2353,0.0146,,7938536,10188397567.0,,
2018-07-24,'000849,300非银,8464.6145,8597.2432,8367.0312,8367.3344,8372.2144,92.4001,1.1037,,15574488,20988061215.0,,
2018-07-23,'000849,300非银,8372.2144,8412.7738,8222.5414,8240.1208,8285.2063,87.0081,1.0502,,11286728,16916854659.0,,
2018-07-20,'000849,300非银,8285.2063,8354.0651,7943.6968,7970.459,7983.4439,301.7624,3.7799,,12049872,19125167832.0,,
2018-07-19,'000849,300非银,7983.4439,8065.5609,7956.6742,7973.783,7932.6677,50.7762,0.6401,,5305080,9722085627.0,,
2018-07-18,'000849,300非银,7932.6677,8085.096,7931.3735,8004.7103,7976.2845,-43.6168,-0.5468,,4651590,7608037334.0,,
2018-07-17,'000849,300非银,7976.2845,8013.8973,7912.3909,7993.0646,7990.1239,-13.8394,-0.1732,,4574831,6530729972.0,,
2018-07-16,'000849,300非银,7990.1239,8098.9992,7944.5535,8063.1715,8071.0565,-80.9326,-1.0028,,4466849,7040503505.0,,
2018-07-13,'000849,300非银,8071.0565,8112.1171,8044.8315,8108.0923,8080.1315,-9.075,-0.1123,,4846121,6896544371.0,,
2018-07-12,'000849,300非银,8080.1315,8130.5919,7871.7189,7871.7189,7861.5637,218.5678,2.7802,,8660415,12012315852.0,,
2018-07-11,'000849,300非银,7861.5637,7924.953,7800.2046,7886.7155,8058.801,-197.2373,-2.4475,,6771566,8844877044.0,,
2018-07-10,'000849,300非银,8058.801,8117.4239,7996.3425,8107.0014,8106.5156,-47.7146,-0.5886,,5799584,8426664327.0,,
2018-07-09,'000849,300非银,8106.5156,8107.2201,7925.2235,7939.7477,7897.8608,208.6548,2.6419,,6439815,10419835902.0,,
2018-07-06,'000849,300非银,7897.8608,7987.2569,7708.4188,7809.1897,7775.8421,122.0187,1.5692,,8882883,13318337589.0,,
2018-07-05,'000849,300非银,7775.8421,7912.2904,7762.0978,7818.639,7807.5574,-31.7153,-0.4062,,6098972,9182576089.0,,
2018-07-04,'000849,300非银,7807.5574,7938.5921,7788.9653,7885.6394,7911.9975,-104.4401,-1.32,,5543603,8214241662.0,,
2018-07-03,'000849,300非银,7911.9975,7916.8127,7696.7844,7802.747,7777.5899,134.4076,1.7281,,7525371,12443326603.0,,
2018-07-02,'000849,300非银,7777.5899,8081.4179,7715.4339,8081.4179,8114.413,-336.8231,-4.1509,,8136053,12938387880.0,,
2018-06-29,'000849,300非银,8114.413,8125.9403,7928.9729,7928.9729,7916.0288,198.3842,2.5061,,8353896,11552680285.0,,
2018-06-28,'000849,300非银,7916.0288,8067.356,7864.0091,7883.5678,7926.1718,-10.143,-0.128,,10072939,13371794513.9,,
2018-06-27,'000849,300非银,7926.1718,8089.398,7890.4107,8051.3362,8075.6478,-149.476,-1.8509,,5926765,9824358148.0,,
2018-06-26,'000849,300非银,8075.6478,8104.3236,7912.026,7981.4729,8080.5099,-4.8621,-0.0602,,6869261,10604212102.0,,
2018-06-25,'000849,300非银,8080.5099,8271.2792,8063.382,8264.3021,8231.2083,-150.6984,-1.8308,,6500669,10141898238.0,,
2018-06-22,'000849,300非银,8231.2083,8256.3218,8095.0649,8121.2071,8176.9024,54.3059,0.6641,,6563097,9244990197.0,,
2018-06-21,'000849,300非银,8176.9024,8424.8477,8161.1535,8361.2719,8377.0811,-200.1787,-2.3896,,8558197,12512771223.0,,
2018-06-20,'000849,300非银,8377.0811,8443.3359,8233.4183,8380.8327,8423.4435,-46.3624,-0.5504,,9532618,14198117926.0,,
